x1,x2,x3,x4,log_x3,b21,s21
0.6287738,5036.9404,0.44213587,9.990306,-0.816138,-0.6002973,4.880533
0.62714696,4989.875,0.09089796,9.7272415,-2.3980176,0.9632403,4.9151025
0.6253362,5420.493,1.8787713,10.047305,0.63061804,-0.10293023,5.1948824
0.5537003,7792.9507,35.526337,9.829852,3.5702744,0.4315019,5.374468
0.5525149,7734.6743,29.243437,9.777642,3.3756552,0.5630061,5.4098606
0.5599601,7766.62,4.3278317,9.655835,1.4650667,0.6445844,6.3054256
0.55864334,8116.585,5.7004776,9.810546,1.7405499,0.30663073,5.985899
0.56679255,8342.712,8.420522,10.008393,2.1306717,0.67844635,5.9889517
0.56650513,8256.509,12.520417,10.080639,2.5273607,0.7975774,5.88172
0.5651493,7268.165,28.28221,9.601787,3.342233,-1.7399223,5.7690687
0.6127827,5800.772,0.099948965,9.806297,-2.3030956,-0.19989572,5.4075747
0.6405166,3932.83,5.769156,10.545936,1.7525258,0.026201218,4.6708574
0.601498,7209.038,0.041866142,10.306089,-3.1732779,-0.21329054,5.9428835
0.5961438,7415.827,0.01052991,10.187088,-4.5535355,-2.004443,3.838944
0.5907096,6396.6606,0.15577127,9.654901,-1.8593665,1.0118154,4.040921
0.5901928,7173.091,2.8561964,10.057866,1.0494908,-0.21344014,6.420108
0.599724,6811.9717,2.0506883,10.078637,0.71817553,0.09604628,5.778044
0.5770465,7373.6084,2.394942,9.887782,0.873359,0.4107588,4.8890815
0.6097756,5812.292,0.0732048,9.910516,-2.6144943,-0.27210826,5.948926
0.6164073,5522.4087,1.2292084,10.495023,0.20637037,1.0819694,4.52491
0.609674,5441.6475,1.2618335,10.425186,0.2325659,0.98054546,4.547985
0.62115717,5824.9326,0.26615304,10.527804,-1.3236839,0.66672415,4.968257
0.607119,5937.4717,5.833617,10.395319,1.7636373,0.075835675,7.134883
0.60411257,6737.4736,3.2483485,10.4231,1.1781467,-0.12280849,5.8407907
0.62713695,5265.997,0.036172654,10.2233305,-3.3194518,-0.8897448,4.9110665
0.61513984,5794.781,0.80983233,10.50205,-0.21092807,-0.85867155,5.1798563
0.6147107,5865.2036,0.33530322,10.733981,-1.09272,-0.5180381,5.301692
0.6061175,6275.3096,0.8204759,10.221764,-0.19787079,-0.06064941,5.7165
0.6109543,6024.363,0.47272003,10.122843,-0.74925196,0.86606985,5.7998238
0.5989663,6545.3057,0.008038169,9.828262,-4.823554,-0.60988474,4.2374387
0.6002705,6481.266,0.0048062406,9.994414,-5.33784,-1.2280982,3.957256
0.6201757,5368.542,38.00133,10.158695,3.6376212,1.4657881,6.8554726
0.6110199,5538.876,33.783,9.987724,3.5199578,1.3440709,6.1315985
0.58391416,6850.4424,0.070824176,9.773689,-2.6475549,0.8803875,5.1806498
0.59777105,6738.036,0.006185376,9.956786,-5.0855675,0.88123995,5.8338614
0.59501547,6628.552,0.011867544,9.947131,-4.433948,0.4288328,5.515762
0.59130925,6573.5547,0.68016857,9.661273,-0.3854146,-0.058835752,6.023607
0.58748627,6887.729,0.067199565,9.80443,-2.7000885,1.027579,5.355645
0.57358736,7569.532,24.50106,10.110405,3.1987164,-1.0189211,4.8765388
0.57358736,7569.532,24.50106,10.110405,3.1987164,-1.0189211,4.8765388
0.57358736,7569.532,24.50106,10.110405,3.1987164,-1.0189211,4.8765388
0.57358736,7569.532,24.50106,10.110405,3.1987164,-1.0189211,4.8765388
0.60504365,6272.3286,0.15911743,9.945546,-1.8381128,-1.4290501,5.1668787
0.5937908,6781.935,0.07923086,9.859466,-2.5353894,-1.7097142,5.113674
0.59498215,6474.775,1.950313,9.696085,0.66798985,-1.1045678,4.708136
0.61838436,4394.105,0.011776627,10.685629,-4.4416385,0.813867,5.7974615
0.6219104,4177.931,0.0156451,10.726796,-4.1575975,1.016668,5.6535892
0.619589,4476.589,0.13518259,10.500157,-2.001129,1.8595031,5.6551914
0.61784357,5329.3296,2.9588702,10.470011,1.0848075,0.43796915,6.0948577
0.6186797,4858.911,2.972258,10.741967,1.089322,0.17976332,5.6339245
0.6221199,5337.4443,0.08241883,10.000237,-2.4959414,1.3670366,5.165011
0.61579007,5630.1016,0.018722456,9.8422365,-3.9780316,0.16643344,4.737689
0.6148196,4319.001,6.936675,10.771972,1.9368225,0.002282098,5.809699
0.60343015,5651.906,1.2430704,10.796003,0.21758446,-1.1576347,6.454398
0.62027603,6068.818,16.40012,10.622399,2.7972887,-0.8759884,5.3295918
0.6224326,4994.02,0.17027622,10.440584,-1.7703333,0.8269578,5.5388107
0.60963476,5775.75,7.0107756,10.6221485,1.9474484,1.6873457,5.7175913
0.61377484,5685.5527,4.6189775,10.594407,1.5301734,1.2162534,5.173812
0.62256217,5742.626,0.056709316,10.172483,-2.8698168,-0.44727942,5.896209
0.60446906,6091.4473,2.430975,10.246702,0.8882924,1.5825288,5.109457
0.6020229,6701.5146,0.47376734,10.220275,-0.7470389,1.4281498,4.5829177
0.6314052,4670.915,0.8854875,10.420696,-0.12161694,0.3127659,6.12296
0.6370762,4613.7876,0.70371306,10.249674,-0.35138455,-0.02342084,4.768004
0.6114571,6560.311,0.41533324,10.284582,-0.8786741,0.54974735,5.9068675
0.622082,5311.6494,2.2675436,10.5173025,0.81869715,-0.124682814,4.5089064
0.59962845,5854.4194,0.20067704,10.805007,-1.6060585,0.6947311,5.6677947
0.62185794,5012.198,1.9436564,9.798691,0.664571,0.30168045,5.0671916
0.60598725,5968.0815,1.7974015,10.855793,0.58634204,-0.40099752,6.272645
0.6036104,6136.8857,0.027888577,9.981564,-3.579538,-1.2478619,4.5442605
0.6192633,5837.0605,18.861946,10.256751,2.9371464,2.2674894,5.6735783
0.6160949,5791.535,14.804272,10.415375,2.6949158,2.0576577,5.4491115
0.62611365,4563.3887,5.505006,10.636164,1.7056578,0.50218254,5.3463383
0.61956614,4991.746,2.3794942,10.568107,0.8668879,0.9277845,4.553304
0.6083829,5521.3755,0.024332065,10.71761,-3.7159603,-0.890611,5.8517675
0.62028867,4216.4014,4.536839,10.729097,1.5122305,1.6426073,4.7050104
0.61952966,4056.1675,0.23648626,10.684025,-1.4418652,2.1647768,4.6986413
0.6123445,6690.111,0.0053410972,10.653011,-5.232324,-0.5090504,5.2355375
0.60641754,7067.7686,0.18725005,10.958883,-1.6753104,-1.6528665,5.3632426
0.59458816,4617.528,0.9470001,10.85186,-0.054456074,0.0056541036,5.3232136
0.5958833,5230.363,0.8864364,10.801529,-0.120545916,0.40477136,5.419125
0.6224208,5268.5093,0.04900548,10.274383,-3.0158231,-0.8419273,5.6568995
0.64465356,4511.833,0.43975127,9.97745,-0.821546,-0.1124974,4.9451175
0.596544,6388.292,0.5000838,10.934135,-0.69297963,0.4095331,5.6822414
0.6054613,3996.8457,0.27726588,10.874631,-1.2827784,1.3258418,4.981354
0.60945404,4798.2666,0.2007904,10.706693,-1.6054937,1.8599603,5.0060215
0.58511555,4842.524,0.35101297,10.970206,-1.0469321,-1.1959875,5.738885
0.57549584,5134.286,0.36385307,10.982893,-1.0110052,-0.84913266,6.4761243
0.57799184,4975.657,0.4173348,10.956684,-0.8738665,-0.2566516,6.0201316
0.5991196,5173.2495,2.792079,10.859475,1.0267864,-0.23003003,5.1269484
0.61781025,7962.4907,0.37022406,10.598728,-0.9936469,0.3964278,6.569651
0.60315895,6932.6045,0.6572919,10.457343,-0.41962707,0.35005295,6.090349
0.61055845,7599.4517,0.72744536,10.400849,-0.31821644,-0.4030988,5.945695
0.6446801,4479.2827,2.099087,10.066606,0.74150246,0.4716766,5.4215217
0.616074,5742.2437,0.039907873,10.589398,-3.2211816,-0.42894384,5.480851
0.61132437,7278.0938,0.40464675,10.546266,-0.9047408,0.4054047,4.5205708
0.61150926,5577.825,0.34864447,9.526018,-1.0537026,-0.14343016,5.7215595
0.61126375,5995.9795,0.5147541,10.46471,-0.66406596,-0.83517414,5.7091227
0.64691246,4249.0225,0.044031493,10.308361,-3.1228502,-0.68222624,4.4087663
0.6586649,3914.4058,0.07458836,10.254359,-2.5957708,-0.42706606,4.2368145
0.6371292,4393.842,0.02071232,10.347574,-3.8770266,0.28186977,4.339098
0.6412946,4191.0073,0.19963261,10.351739,-1.6112765,0.37752587,3.7913208
0.6417406,4276.051,0.14349684,10.338725,-1.9414423,0.328836,3.79775
0.6155633,6229.5283,0.09879242,10.462985,-2.3147345,-1.2713343,6.0818768
0.60910094,6340.465,0.021175824,10.642317,-3.854895,-1.0087752,5.792236
0.60972047,6961.651,0.023019671,10.682189,-3.7714062,-1.1992805,5.944062
0.60391337,6595.986,0.13080993,10.343826,-2.03401,-0.99463385,5.5292044
0.6399238,4270.9697,4.3069067,10.31809,1.46022,1.9653049,7.1165442
0.6234948,5307.884,8.493983,10.480844,2.139358,0.33315068,7.4463468
0.6238552,4726.454,0.18418688,10.606694,-1.6918044,-0.5832298,6.252532
0.6200241,5671.2627,0.50780797,10.394868,-0.67765194,0.03928894,5.5473156
0.60656303,6461.3833,0.011491174,10.351049,-4.466176,0.5227759,5.348076
0.61283064,6151.9243,0.63427347,10.234103,-0.4552751,0.95833206,4.8032093
0.6152918,5870.1523,0.9372442,10.487255,-0.06481143,0.13773093,5.0504346
0.6213006,5334.036,0.018822545,10.004857,-3.9726999,-0.37870532,5.1327024
0.5916774,6728.202,4.6100664,9.964627,1.5282422,0.8468328,6.2444925
0.5998635,6649.3135,0.05974424,9.837808,-2.8176825,0.4764162,5.6698256
0.63108534,4545.098,2.3818398,10.560102,0.86787325,-0.472565,5.4872627
0.620346,5348.24,0.21328256,9.872028,-1.5451374,0.039135296,4.491254
0.61198545,6480.3525,1.0739044,10.5115185,0.07130096,-0.26316395,5.226098
0.62784964,4991.917,0.049208887,9.958086,-3.011681,0.40840033,5.211976
0.629709,4434.893,3.3944082,10.6101,1.2221295,-0.4174072,5.0466423
0.62535614,4989.3203,10.567808,10.545035,2.3578124,-0.56885207,4.916365
0.624075,5484.894,17.02753,10.259685,2.8348315,0.50958097,5.923004
0.62453794,4902.736,0.002595511,10.596405,-5.953972,-0.42051968,5.000478
0.62607306,5479.6226,0.2588871,10.217123,-1.3513632,-0.11137415,5.8393984
0.63225985,5143.1646,0.77242875,10.069121,-0.2582155,-0.23733352,5.45881
0.6438149,4546.59,18.109777,10.289986,2.896452,0.83564126,5.6256576
0.6438149,4546.59,18.109777,10.289986,2.896452,0.83564126,5.6256576
0.6450975,4369.282,0.92914987,10.311072,-0.07348524,1.0918777,6.190543
0.63661057,4695.8564,0.06434542,10.17857,-2.7434895,-0.746935,4.5015154
0.6387292,4573.2944,0.04256592,10.191492,-3.1567013,-1.1689517,4.590185
0.6414734,4266.2236,0.2710221,10.4087305,-1.3055549,0.99897236,5.7557216
0.60793483,6428.307,0.6252439,10.641886,-0.4696135,-0.008776527,4.323443
0.6164859,7709.9165,0.33443975,10.844857,-1.0952985,0.019274898,4.799451
0.6057367,5657.5845,0.74511206,9.403829,-0.2942207,0.44858035,5.438477
0.61209023,7081.677,0.723073,10.531543,-0.32424513,-1.1600716,4.705016
0.6554483,3780.942,0.67326325,10.423976,-0.39561886,-0.45679682,5.5150905
0.6007167,7214.121,0.7338923,10.171799,-0.3093929,-0.91388917,4.8674035
0.6233485,5236.4814,0.5485228,10.169209,-0.6005265,1.4578106,5.5073504
0.63050014,5055.9736,0.048943724,10.280012,-3.0170841,-0.66599995,4.4071655
0.6330721,4815.219,0.009863647,10.20651,-4.6188993,0.04880831,4.8545203
0.62863517,4733.8594,0.5094666,10.565054,-0.674391,-1.9982265,5.315843
0.5674669,7731.854,0.25838253,9.607799,-1.3533142,1.8583822,5.310068
0.56468976,7998.379,0.735024,9.734721,-0.3078522,-0.859238,4.4452033
0.5653795,7998.7124,0.2386857,9.805805,-1.4326077,-0.39438897,4.2614465
0.56707615,7521.2954,6.8926053,9.748465,1.9304491,-0.112917356,4.999139
0.56935954,7706.1196,3.2483099,9.790965,1.1781348,0.02801239,5.5910044
0.5709988,7610.448,2.295337,9.792021,0.8308796,-0.15655938,4.321376
0.57428235,7852.634,4.9302187,9.968235,1.5953834,-0.65396345,4.7009525
0.57194006,7738.4,2.9600747,9.8865,1.0852145,-0.61519885,4.909029
0.5841833,6767.63,0.38180918,9.649921,-0.96283436,1.3840741,4.126466
0.5946611,6712.4756,0.032812938,9.950306,-3.4169323,-0.14461938,4.591663
0.5907631,6442.1357,0.041923314,9.714788,-3.1719131,0.49863982,4.3817234
0.62685865,4795.6553,0.15725748,10.415622,-1.8498708,0.06579655,7.0621133
0.61282897,5249.1836,0.08302969,10.609309,-2.488557,-0.97982234,5.6537485
0.61156386,5675.161,0.120562844,9.810824,-2.1155841,1.7321522,5.1508656
0.60906774,6666.968,0.31766608,10.323017,-1.1467545,0.51678824,5.328168
0.6011362,6305.5615,0.1608885,9.965083,-1.8270438,-1.0068802,4.101962
0.6144829,5381.466,0.122623116,9.807189,-2.0986397,-0.37260577,3.5316603
0.61405754,5625.1533,0.031492356,9.689415,-3.4580104,-0.25870693,3.6589632
0.6222482,5401.8506,0.11851665,10.121472,-2.1327019,-1.1644938,4.5026746
0.61900616,4794.128,0.24737471,10.576405,-1.3968511,0.92251825,6.5041
0.5913564,6687.2773,0.5273818,9.653126,-0.6398305,-0.5260221,4.2607236
0.5920688,6599.4116,0.3218443,9.81812,-1.1336874,-0.5503623,5.100268
0.6343392,4199.8647,0.49120054,10.485314,-0.7109028,0.5650504,5.253646
0.65039814,4339.4365,0.33225852,10.273666,-1.1018419,-1.3333027,5.358732
0.65823275,3866.5962,0.31055745,10.371435,-1.1693864,0.38194242,6.80282
0.6591152,3525.1375,0.031589024,10.503237,-3.4549456,1.1252337,6.9777555
0.66402936,3094.0386,0.17906,10.572623,-1.7200344,0.9527495,6.523902
0.66717476,3291.0442,0.80254066,10.431096,-0.21997274,0.43862274,5.671972
0.6661184,3395.149,0.36410284,10.291623,-1.0103189,0.08920298,5.681576
0.6446786,3987.0793,0.036493827,10.247738,-3.3106122,0.24434501,6.141829
0.6157739,5391.4556,4.806272,10.3609,1.5699217,0.78851706,5.264964
0.58059204,7552.0303,0.058648456,9.759687,-2.836194,-0.20049739,5.392967
0.5805817,7139.482,0.29311383,9.924364,-1.2271943,0.3985223,5.3861384
0.57667744,7801.947,0.10808227,9.970081,-2.2248626,0.09038756,5.02631
0.58906853,6259.133,1.832525,9.356945,0.6056948,0.5313761,4.785385
0.58398545,6609.676,0.63320225,9.465534,-0.4569654,0.96196425,4.661503
0.6185311,6397.208,3.3980982,10.544607,1.2232159,-1.1999778,4.8583503
0.6313818,4575.9746,1.1652889,10.072163,0.15296903,-0.57466096,5.5050926
0.63546,4715.9624,6.7572913,9.907801,1.9106221,0.14440237,4.9786963
0.61831445,5270.982,25.51892,9.905366,3.2394202,-0.10559491,5.8449125
0.62848413,5147.59,0.008448946,9.874203,-4.7737136,-1.3417152,6.738942
0.62929744,4919.5054,0.008452911,10.037542,-4.7732444,-1.4338217,6.467166
0.6186889,5313.0063,0.1526911,9.710893,-1.8793384,0.5773462,6.096591
0.607222,4678.54,1.1863701,10.773904,0.17089833,-1.0036637,4.6477447
0.622373,4857.1074,0.105471626,10.505614,-2.2493134,1.4037849,6.2824383
0.62257147,5278.5293,0.5265168,9.813366,-0.64147204,-1.276079,4.785826
0.61834496,5718.54,0.0025821393,10.327734,-5.959137,-0.34853217,5.3059177
0.61973315,5539.918,0.0046578394,10.54478,-5.3692036,-0.59732896,4.688306
0.61194146,6150.368,1.7833297,10.098024,0.5784823,1.1507376,6.390814
0.61554754,5277.073,4.179242,10.540902,1.4301299,-0.7552176,5.830185
0.6176025,6057.3916,0.10589193,10.20502,-2.2453363,-1.7234441,4.522669
0.59691554,5829.398,1.3182063,9.893463,0.276272,1.6074212,6.5843916
0.5886401,6322.853,1.5322382,9.901056,0.42672962,0.026636923,7.021669
0.61426806,6449.473,0.17355058,10.330044,-1.7512863,0.06291899,4.6906133
0.6062893,6357.9956,0.07408078,10.28133,-2.6025991,-0.21024603,4.8177533
0.62360466,5439.859,0.015132048,10.273184,-4.1909404,-0.897946,5.104707
0.6241826,5157.8174,0.010854472,10.43813,-4.523178,-1.0910707,5.1656227
0.61588407,5826.813,0.10976534,10.352548,-2.2094104,0.34337458,5.680071
0.63316745,4815.1514,1.0938761,10.233362,0.0897275,-0.45540068,4.8868084
0.6357137,4838.2036,0.057672814,9.994316,-2.8529694,-1.3249112,5.8149037
0.64219,4598.125,0.07366944,10.173004,-2.6081672,-0.8506412,5.746275
0.64348185,4523.1147,0.092118606,9.9002285,-2.3846784,-0.1700223,5.6831512
0.6388508,4811.3296,0.07772491,10.085534,-2.5545795,-0.99371725,5.4180126
0.5863404,7702.639,2.6965969,10.200087,0.99199057,1.169078,5.6949477
0.58305395,8471.943,0.9852342,10.235074,-0.014875884,0.9339677,6.464423
0.6312044,5088.4326,0.21380027,9.943166,-1.542713,-1.4676654,4.6705103
0.607323,5980.6206,1.11273,10.170377,0.10681648,0.51758593,5.1308827
0.60567033,6237.9956,0.017823178,10.050719,-4.0272555,2.023708,5.172723
0.5922756,7016.8203,0.003775211,10.051953,-5.579299,-1.3482314,5.170478
0.583852,7524.6196,0.009357635,9.832067,-4.6715627,-1.4004245,5.2393007
0.60486054,6512.424,2.1837947,10.153967,0.7810641,-0.8615796,5.041818
0.62274146,4744.144,0.06477865,10.450717,-2.7367792,0.77565634,5.43148
0.5968045,6673.91,1.9251226,10.125354,0.65498966,-0.6525956,5.1479793
0.60960996,6555.868,0.06845001,10.117825,-2.6816516,0.88464385,5.64174
0.60212255,6086.099,0.18204036,10.170428,-1.7035269,1.1259983,5.2383204
0.60395813,6136.2363,0.34800446,10.206865,-1.05554,1.012847,5.36192
0.61019653,5743.077,0.23838946,10.196855,-1.4338496,0.07005882,6.9647384
0.6294074,5175.223,1.5301572,10.434482,0.4253705,0.46701673,5.516149
0.6131152,6287.804,0.07326877,10.239746,-2.6136208,-0.45386997,5.1586666
0.63739985,4528.95,2.1819048,10.3731165,0.7801983,0.2772007,5.3007483
0.6210346,4967.197,0.5333492,10.515842,-0.6285789,-0.34326023,5.0437465
0.6080963,6072.7344,2.2855093,9.939417,0.8265889,-0.63994944,4.9486427
0.6159873,5688.284,0.064658724,10.199175,-2.7386322,0.8188235,5.302578
0.5941962,6608.09,2.0419543,10.016845,0.71390736,-0.7112924,5.32776
0.6022979,6979.952,0.41669187,10.128949,-0.87540823,-1.1383106,5.940814
0.6084478,5961.588,0.35821724,10.583746,-1.0266156,-0.2771855,5.2909822
0.6041601,5988.712,0.8278125,9.885894,-0.1889686,1.1836128,5.0665135
0.61773443,5494.241,1.7531596,10.559602,0.56141967,-1.1717658,4.9554563
0.6327572,4164.8467,0.21037102,10.646611,-1.5588826,1.1934341,6.4375024
0.62984735,4972.9307,1.1107813,10.170796,0.105063654,0.22104648,5.0500703
0.63474727,4587.9365,0.22163053,10.147287,-1.5067436,0.22472674,4.4326982
0.6309713,4672.705,0.39860117,10.342826,-0.91979396,-1.3491926,4.595989
0.6190533,4622.677,0.0131568415,10.661031,-4.3308134,1.5729724,5.491522
0.614818,5784.859,2.5550745,10.225272,0.9380814,-0.897047,6.8025527
0.6124907,5754.817,0.25090012,9.934636,-1.3827003,-0.85079294,7.227584
0.63910884,4471.521,1.2897227,10.368742,0.25442725,0.31641573,4.4236674
0.6403334,4364.554,0.7243713,10.409688,-0.32245114,0.23083264,4.350992
0.6079881,7236.341,0.1846668,10.492919,-1.6892022,0.26128337,6.032871
0.6053088,5708.695,0.10962025,9.498476,-2.2107332,0.55668366,5.551588
0.6627922,3845.6284,2.3223882,10.153259,0.84259605,-0.049181685,5.521769
0.67116666,3607.0852,4.600556,10.203348,1.5261772,0.7657857,5.3753986
0.65293705,3807.0483,0.12574875,10.428658,-2.0734694,0.18353255,4.906043
0.6472264,4286.899,0.5143354,10.264351,-0.66487974,-1.59855,4.9184003
0.6420802,4458.319,0.019542461,10.035105,-3.9351656,-0.44665605,4.3025317
0.6321444,5045.2544,0.0072034607,10.096013,-4.9331937,-1.425386,3.9705493
0.6267567,4887.6797,0.012150295,10.486524,-4.410402,-1.2835543,4.5579395
0.6132127,6140.6416,5.637106,10.531186,1.7293708,1.3972764,5.5976152
0.6166911,4968.356,2.5271847,10.654437,0.92710596,-0.7112472,5.141374
0.61816573,5477.734,0.059639864,10.138562,-2.819431,0.38423163,4.771275
0.62260973,5014.4307,1.685736,10.514622,0.52220225,-0.5542447,5.1665907
0.6285506,5069.8335,0.33298212,10.190649,-1.0996665,-1.5433083,4.4313965
0.6085293,5807.8145,0.37121752,10.016391,-0.9909671,0.61739653,5.6198235
0.6106136,5884.6562,2.3268845,10.207823,0.8445302,0.048646845,6.2555437
0.6168926,5771.3975,1.003233,10.040539,0.0032277708,0.05265939,5.9451904
0.61546516,5479.497,0.19104926,10.445719,-1.655224,0.77662,4.6426225
0.6114564,5817.6436,0.8018849,10.021129,-0.22079018,-0.833564,5.8970833
0.6251432,5040.7256,0.1901107,9.83697,-1.6601487,1.0235543,4.726426
0.6316861,4677.5376,0.31197873,9.674677,-1.1648203,0.4319558,4.9657583
0.59941643,5261.029,0.09556979,10.840448,-2.3478985,-0.8256081,6.1842966
0.6072792,6227.337,0.11191778,10.844176,-2.1899908,-0.23434755,6.0488234
0.6351077,4460.9775,2.151061,10.110691,0.7659612,0.5532041,4.59299
0.6171542,6697.1274,0.1410151,10.647191,-1.9588883,-1.0378847,6.0515194
0.59050024,5476.8306,0.11968122,10.868543,-2.1229236,0.46188715,5.3367023
0.6181492,5812.1084,1.3631984,10.124012,0.30983368,0.2149855,5.7272043
0.6119495,6604.21,2.0184352,10.363259,0.7023226,-0.49864185,4.506186
0.6097364,6209.418,16.210455,10.146495,2.7856565,-1.3762965,5.8571377
0.6253526,5097.1377,0.0059300186,10.509421,-5.127728,1.4049076,5.2807903
0.6150465,5272.348,0.1663275,10.394859,-1.7937965,0.016797364,5.724772
0.6140429,6595.247,1.5042464,10.254985,0.40829203,-0.7577228,5.6631937
0.6146321,5337.578,0.55347294,10.584253,-0.5915424,-0.7384556,5.2719326
0.62938136,4876.7056,0.12619966,10.304672,-2.06989,0.23529184,5.3061266
0.6274403,5156.296,0.0485786,10.315174,-3.0245721,1.2502617,5.931374
0.60499215,6331.597,3.0731907,10.158559,1.1227163,-0.94715655,4.04583
0.61097753,6028.8594,0.05219602,10.203474,-2.952749,0.38475436,4.2959995
0.63550216,4566.843,3.2215915,10.471528,1.1698755,-0.95270836,5.6847773
0.6333966,4361.5225,1.4140368,10.542115,0.3464485,-1.0217456,5.520769
0.6121445,5943.431,0.009901619,10.428317,-4.615057,0.43664083,5.1987324
0.58894837,6317.193,11.963324,9.671218,2.4818456,-0.7697581,5.05258
0.58876336,6664.319,9.130899,9.730458,2.2116642,-0.5520947,4.9157515
0.5937056,6594.9375,0.4846703,9.773924,-0.7242864,-0.34700686,5.237317
0.5840274,6486.344,23.20108,9.823703,3.144199,1.2666223,6.012947
0.5942313,6235.0933,12.390631,9.922076,2.5169406,0.452218,4.818651
0.6309013,4749.3994,0.5694622,10.1167,-0.5630629,1.5638642,5.1789017
0.63403213,4794.3467,0.037099436,10.223676,-3.2941535,1.5459895,5.4460526
0.62316495,5431.592,1.0395807,10.0526,0.03881749,-0.39475572,5.6952357
0.61643237,5165.0083,0.08280307,10.5344925,-2.49129,0.31245095,5.191409
0.6174348,5233.751,0.15928426,10.579896,-1.8370649,1.0378869,5.1243267
0.6004665,5055.858,0.649077,10.876152,-0.43220395,-0.07245515,4.8860703
0.5979716,4877.507,0.7599382,10.800699,-0.2745182,-0.29743898,4.9535017
0.6015855,4363.909,1.5484885,10.812484,0.43727928,2.421679,4.5097413
0.6034973,4222.7686,1.4729662,10.790743,0.3872782,2.4600165,4.690364
0.60985434,4930.708,0.22323467,10.696553,-1.4995317,2.486265,4.916559
0.603493,5284.962,0.3693415,10.815979,-0.99603355,-0.4876743,4.618409
