x1,x2,x3,x4,log_x3,b43,s43
0.41557813,4527.845,11.29766,9.308011,2.4245956,1.1839298,0.52058154
0.27943075,5895.708,0.47513285,8.34099,-0.74416083,2.5456529,0.101231426
0.40113348,6211.7217,2.2055435,9.824031,0.79097396,-1.2661493,2.260077
0.4108843,5238.6714,3.7459817,8.789376,1.3206837,0.99700856,0.23753323
0.37787268,4510.679,0.01612661,9.353836,-4.1272845,-0.57684237,3.0324895
0.4974956,5107.5625,0.12988253,9.486265,-2.0411248,-0.7791956,2.8382902
0.5361297,3550.0469,2.4853473,10.203549,0.91041243,-0.32673493,0.011705048
0.31264147,4554.176,0.9384676,8.579586,-0.0635069,-0.34207037,1.1866704
0.34283295,4333.385,1.294061,8.847001,0.25778535,1.3238453,0.7512153
0.43672734,4603.368,0.060863473,9.386316,-2.799122,-0.809006,1.3954649
0.46227,4508.6055,0.36475682,9.234388,-1.0085244,-1.1436489,0.7388807
0.37238434,5835.3086,0.011524741,8.940821,-4.463259,1.2392569,1.2620918
0.15533815,6775.3984,0.90305483,8.115238,-0.10197197,-1.1820178,1.272209
0.40303248,4718.021,0.8939291,9.249731,-0.11212877,0.037814353,2.8643405
0.5206125,5738.826,0.18349504,9.762663,-1.6955676,-1.8681701,1.1456568
0.4513255,4755.2764,1.0573757,9.677039,0.05579,-0.92152095,0.29302981
0.25928867,5017.464,0.11627591,8.9759,-2.1517894,-0.06878389,0.6311055
0.47853518,3945.923,0.15775219,9.878477,-1.8467299,-1.5617992,2.2337275
0.42567247,4664.662,0.41445065,9.503032,-0.8808014,0.39205867,0.20319243
0.34186026,4649.8506,0.08952223,8.465951,-2.4132683,0.14320429,0.04346404
0.3718276,5190.2124,3.2594666,9.148691,1.1815636,-0.9287781,0.71973616
0.40675497,3710.9126,0.06046734,9.124084,-2.805652,-0.8559015,0.57893825
0.3286992,3576.2507,0.103050806,8.99777,-2.2725332,-1.2306408,0.25022724
0.4276447,4477.4136,5.9203477,9.115192,1.7783952,-0.8119279,0.3538473
0.54155594,6102.2524,1.0740005,10.096333,0.071390405,-1.2839645,0.017443437
0.39956984,4367.1533,22.537428,8.93592,3.1151774,-0.4029626,0.42308992
0.5012502,5069.8467,0.57700366,9.905275,-0.5499067,-1.0612245,0.84815496
0.025117874,5826.288,0.02376151,6.9807005,-3.7396882,-0.429867,2.4134629
0.59522724,4709.712,1.8916243,10.525945,0.6374359,0.92228633,2.3525753
0.32593673,3952.9563,0.11669632,9.146359,-2.1481802,0.91307986,0.55569106
0.31000966,6843.9385,0.19679546,9.220571,-1.6255903,1.217264,1.2117695
0.43992096,3308.8315,0.74237424,9.332723,-0.29790178,-0.15293746,0.52671283
0.49063122,5462.1475,6.6173797,10.0494175,1.8896995,-0.6192696,2.3238392
0.51188064,4774.238,0.040123276,9.734381,-3.2157986,0.4416298,0.6046087
0.38426733,4787.29,31.32421,8.926174,3.4443913,1.1160423,1.351095
0.5063362,6083.769,6.0814466,9.367835,1.8052427,0.3625028,4.3240976
0.4347703,5178.472,0.10189127,8.991053,-2.283849,0.12762345,0.5279313
0.36432296,5217.167,1.3453332,9.473558,0.2966417,-0.37533084,2.74831
0.47729033,4981.409,0.21130785,10.0400305,-1.5544392,0.12118095,3.7778418
0.42458788,5833.4795,1.9312205,9.066045,0.6581522,0.9195498,0.02787383
0.43556467,5338.9946,0.17055494,9.488758,-1.7686979,0.8114645,0.13097668
0.4533246,4790.5317,0.30383703,9.315386,-1.1912638,0.34748808,0.15926345
0.37679946,5378.436,4.2074018,9.062658,1.4368453,-1.6800466,2.3312404
0.42460647,4883.968,8.769239,9.7484,2.17125,0.2349153,0.5152291
0.34045345,3849.0737,0.45631677,8.708096,-0.784568,0.10938479,1.8685105
0.5139828,5649.1006,0.115105055,9.679443,-2.16191,0.21913186,1.6289486
0.43926346,4455.515,0.41170806,8.959984,-0.8874408,-0.5040957,2.0463612
0.4245078,4932.663,2.6696005,8.749973,0.9819289,2.6482518,0.39897877
0.46633393,4785.6523,0.29506567,9.837759,-1.2205573,-2.2297788,0.73803425
0.38582984,6574.676,1.7436322,9.555368,0.55597043,-2.0528924,1.260159
0.43996742,6223.9814,17.922884,9.658563,2.8860784,-1.1489865,1.4194171
0.17956531,5756.5127,0.14307,8.531277,-1.9444213,-0.8512697,1.0004852
0.3597593,4885.3843,0.0351467,9.121758,-3.3482246,-0.7277489,1.9200168
0.42233452,6174.228,0.8100147,9.229677,-0.21070284,0.5898399,0.77283204
0.36535546,4887.9834,0.4800579,9.0091505,-0.7338486,0.7621871,0.89865625
0.3877071,3750.571,1.9038945,9.152483,0.6439015,0.64611834,1.1600152
0.217809,4493.75,0.21533124,8.363468,-1.5355778,-0.21316011,0.8605624
0.36557832,3577.3723,0.5887906,9.016662,-0.5296847,-0.91349906,1.0333902
0.37231925,3987.9238,6.21249,9.331838,1.8265618,-0.6538996,0.4773106
0.41382506,4238.3926,0.14256589,9.410552,-1.947951,0.66341096,2.1239212
0.33075678,4527.7876,0.48178834,8.544043,-0.7302504,-1.2645305,0.03221885
0.36965147,3037.4595,0.021441413,8.784976,-3.842431,1.7208477,3.768336
0.40169287,4525.504,5.2165427,8.863609,1.6518348,-0.9779678,1.0101949
0.36955494,4159.297,0.20405565,9.03882,-1.5893625,1.4860781,0.7200357
0.37238058,5601.5654,0.07775373,9.356984,-2.5542088,0.024196755,0.72298384
0.3775591,6051.205,0.8794367,9.3449335,-0.12847374,1.1125672,2.2622676
0.44328335,5300.3096,0.036610052,9.5669565,-3.3074324,1.1346935,0.4071772
0.16321929,5894.925,0.3703944,7.8337827,-0.9931869,-0.3952709,2.4693015
0.28095067,5592.611,2.282051,8.811648,0.8250747,1.227556,2.2221315
0.4384322,3614.0718,0.9029301,9.07732,-0.10211013,0.6192278,1.5092419
0.2581826,4427.0806,0.15988427,8.434157,-1.833305,0.7080496,2.1384382
0.4468214,6420.7573,0.063366964,9.3120575,-2.7588127,-0.32666683,1.8109549
0.44209296,5916.9697,0.01013465,9.674924,-4.591795,0.6664638,0.020486645
0.29873666,4198.061,11.061958,8.714191,2.403512,-0.49972045,0.31151494
0.32197267,3451.6187,0.13202131,8.84368,-2.024792,0.04057063,2.058972
0.43031812,5710.4956,0.42504966,9.739854,-0.8555493,-0.4185794,0.4808852
0.43588945,5878.5464,9.482252,9.12684,2.2494218,-0.24856114,1.9242493
0.41595477,4973.818,0.6470976,9.525038,-0.43525815,1.8174201,0.36291352
0.4246509,3297.3464,0.62953377,9.745335,-0.46277583,0.9382825,0.9253482
0.31723177,4028.662,0.047382724,9.100966,-3.0494976,-0.47304457,0.8090036
0.49467245,5718.193,0.05038152,9.832137,-2.9881308,-0.5169224,3.24821
0.6352055,3620.5493,2.800184,10.800182,1.0296851,-0.10928214,1.2446911
0.5052646,4540.3696,0.11627507,9.398754,-2.1517966,0.6002287,0.59351295
0.61973757,4162.501,0.13454103,9.839448,-2.005886,0.06449222,1.6534593
0.61522585,5177.6367,0.014153762,10.374074,-4.257775,0.23416921,1.8922812
0.50230765,4055.148,1.73913,10.23916,0.55338496,1.3248594,0.6386461
0.2725497,5493.8857,0.35694548,8.52873,-1.0301722,-0.962639,1.1283088
0.32114682,4232.688,0.14859661,8.293005,-1.9065199,-1.2604591,1.9907387
0.36394987,4435.8086,0.34436437,9.2021265,-1.0660549,1.0289757,1.8321378
0.3119023,6847.9717,6.588891,8.596589,1.885385,-0.8796285,0.90204275
0.32538247,5281.42,0.4190171,9.053827,-0.86984354,-0.20396864,0.27341074
0.36333597,5855.657,0.32343343,9.132432,-1.128762,0.47768337,0.47164163
0.4821331,6955.8047,0.048143055,9.977889,-3.0335784,0.0047733374,1.4528917
0.5493777,6317.846,1.099807,9.976647,0.095134676,1.1130406,0.5047255
0.15114431,5796.757,2.1913977,8.188627,0.7845395,-0.18218617,1.4368649
0.29719958,3901.0515,6.2251825,9.103771,1.8286028,-1.6770295,0.2796958
0.4856158,4502.164,0.6016987,9.202958,-0.50799847,-1.0168958,0.69107765
0.5799992,4031.987,0.093671486,9.965987,-2.3679614,-0.2911797,1.0097824
0.25342268,3608.8457,0.14080992,8.355635,-1.9603443,-0.16677438,2.0251262
0.40516034,4049.3257,0.07836965,8.69795,-2.5463185,-0.16404802,0.5036257
0.39910436,4372.6484,0.7851099,8.784108,-0.24193162,-0.8890985,1.8541518
0.34728545,4324.723,0.5300655,8.939956,-0.6347547,-0.5831794,1.0086516
0.45006654,5423.5664,0.1413252,8.976904,-1.9566916,-0.79377896,1.6903268
0.6640122,4068.1929,1.3633138,10.5544195,0.30991837,-0.5549502,0.94836134
0.54081255,5076.8413,6.492472,10.432198,1.8706434,1.7372485,1.0550659
0.4455306,5562.876,0.11964527,9.551511,-2.123224,0.6714136,0.111534335
0.32671237,5773.7324,1.3472397,8.405935,0.29805782,0.89777887,3.4675794
0.5403826,5121.183,3.5641549,9.891867,1.270927,-0.32238638,0.37083066
0.38157275,4555.793,0.051846385,8.726717,-2.95947,-1.1166679,0.74498105
0.36928496,5847.804,0.0018210171,9.260526,-6.30836,0.13716477,0.8430509
0.35609528,5099.847,0.83967763,8.903964,-0.17473724,1.1894991,1.0624275
0.36813092,3597.9316,0.16623117,8.862269,-1.7943759,0.2757032,2.5733764
0.22918162,5975.043,1.9980847,7.8811765,0.69218904,0.8036067,1.4902344
0.4090856,4578.297,0.067738265,9.376987,-2.692104,-2.3670437,0.5809591
0.48782653,7446.425,10.103707,9.533882,2.3129025,0.54231876,0.76600325
0.24213524,6482.0283,0.2581958,8.558346,-1.3540372,1.5214449,0.8501617
0.31887513,5911.927,0.035884287,8.929293,-3.3274558,-1.2754612,0.48469085
0.38530016,4102.3457,0.2534745,9.298309,-1.3724921,1.3094163,0.6643612
0.44556397,5177.593,2.3008676,9.564599,0.8332862,-0.22234543,3.329848
0.43830895,6805.8086,0.45126057,8.844407,-0.7957104,0.3106243,0.4160653
0.537135,4543.6157,0.054437384,9.493887,-2.9107041,0.8217925,0.45294553
0.40724424,6123.5713,2.1606302,8.762636,0.7703999,0.9164139,0.3896347
0.2810419,3073.8608,0.58391386,8.382089,-0.53800184,1.9912238,2.0033379
0.28946462,5567.4365,0.22380243,9.284599,-1.4969916,-0.17002493,0.7288891
0.44996196,4981.212,0.49264133,9.396664,-0.7079739,0.32714644,0.30956188
0.41255385,6136.4326,1.5121479,9.675292,0.4135311,-0.9661227,2.5089226
0.3988505,6081.3438,2.8732238,8.917423,1.0554347,-2.040272,1.948656
0.3161413,4777.089,0.07170454,9.215076,-2.6352012,0.5942386,2.568943
0.3480896,4272.2314,0.35992992,8.688809,-1.0218459,-1.0758014,1.1720254
0.4901502,5553.0757,0.09024422,10.154281,-2.4052358,-1.601674,3.8604918
0.3134578,5090.4004,6.9534054,9.100511,1.9392315,0.6450087,0.9013965
0.6260699,5460.522,0.032622796,10.851935,-3.422744,-2.4913094,1.0254475
0.40763745,4560.198,0.46773893,9.443618,-0.75984496,0.2182364,0.15688072
0.22474824,3760.4414,2.3920438,8.426816,0.87214816,-0.74597883,0.23576261
0.48536336,3717.9473,0.7099638,9.641546,-0.34254134,-0.23939241,0.25760025
0.3047883,5937.763,0.6890395,8.901273,-0.3724566,-0.061910555,0.4327383
0.4635588,4187.296,1.6653724,9.832571,0.51004875,1.3897485,0.5247196
0.28005898,4925.5654,0.31128627,8.065075,-1.1670423,0.13935922,1.4034083
0.41345403,3308.3406,0.09489018,9.4915285,-2.355035,-0.08349504,1.5575716
0.45356953,3357.7964,0.2389108,9.810939,-1.4316651,0.16748632,1.2207973
0.440637,4901.0146,0.46214965,9.53347,-0.7718665,1.1885642,1.6148542
0.5453118,4418.298,0.33108416,9.88581,-1.1053827,-2.486283,0.50091004
0.44038177,5133.1973,0.13957988,9.303357,-1.9691182,-0.3685481,1.244021
0.40277907,6147.981,0.13689865,9.436881,-1.9885144,0.33867908,0.2756824
0.33331245,4970.286,0.0007690927,8.716699,-7.170299,-1.7102299,3.4111972
0.5048772,3948.8398,0.0957252,9.524689,-2.3462737,-0.04156218,1.4691683
0.41977784,6368.1084,0.6065724,8.9591255,-0.4999312,1.06815,1.2815135
0.28274477,4413.7407,0.03727737,8.657197,-3.2893689,0.11862573,0.29349402
0.36780095,4880.9116,2.2559001,8.82106,0.81354904,1.0756608,0.76547945
0.50418866,4492.434,0.03273547,9.859499,-3.419296,-1.260627,0.46929085
0.47502306,4095.1704,0.35615933,9.713996,-1.0323771,0.3102063,0.5905345
0.49688777,3668.3105,0.076878086,9.702166,-2.5655344,-0.26904228,1.4327652
0.4800204,5530.0967,1.0208082,9.2830105,0.020594686,-1.418153,0.17727146
0.48678163,5510.126,0.58492804,9.572798,-0.5362665,-0.09130294,0.705867
0.39258602,5601.677,2.250638,8.967885,0.81121373,-0.29896903,1.5157927
0.30906138,3953.481,0.33209518,9.027593,-1.1023337,-1.3995765,0.8779578
0.3210101,5951.6904,2.0606236,9.017862,0.72300863,1.6392947,1.2101781
0.35846314,4526.6396,0.2943262,8.957652,-1.2230667,1.8877975,3.5690312
0.37021977,4936.755,0.036478534,9.357039,-3.3110313,-1.5675913,0.6276863
0.38605696,5505.822,0.71647334,9.219998,-0.33341426,-0.23381837,2.410333
0.66752255,5295.672,0.070650294,10.449036,-2.650013,-0.34407145,2.6998222
0.24250048,6524.087,0.16308038,8.123163,-1.8135121,0.4060636,0.16953519
0.35440093,7204.25,0.0645598,8.971626,-2.7401633,-0.7847086,3.2993217
0.26604527,5186.3193,0.024147678,9.0662365,-3.723567,1.7608671,1.7867185
0.31621462,6575.167,0.6523833,8.544364,-0.42712292,1.4808054,3.3803656
0.53640467,7227.957,0.095040515,9.624682,-2.353452,-0.7273758,0.65962565
0.45993382,5110.3955,0.02782395,9.311644,-3.5818582,-0.17899644,2.475416
0.3562563,6305.659,0.21645701,8.828786,-1.5303633,0.87510866,1.7658508
0.5507446,4137.2607,1.1567794,10.565066,0.14563975,-0.12926652,0.6968581
0.34005296,5857.7646,1.7620394,8.7822075,0.5664719,1.865689,0.053446192
0.4495174,4808.341,0.17031386,9.301931,-1.7701123,-0.19477214,1.0763026
0.54936844,4127.8765,0.029023582,10.18974,-3.5396466,0.55260575,2.4468288
0.30138293,4160.689,0.09408908,8.094814,-2.3635132,-0.21100219,2.8217
0.28435674,6796.87,10.138557,8.335764,2.3163457,0.27793434,0.06518823
0.39782813,5291.864,0.22973701,9.11366,-1.4708201,0.65515625,2.299367
0.33109623,5137.11,3.6248307,9.090395,1.2878076,1.8520247,0.22113043
0.57767963,4362.759,17.056969,10.099084,2.8365588,1.1230385,0.39613366
0.30740762,6975.4297,2.0023444,8.328074,0.69431865,0.11658813,0.81283176
0.36066076,4696.8335,0.06846341,8.703935,-2.6814559,-0.48882455,0.0085578
0.35266185,4605.01,1.4445947,8.853319,0.36782882,-0.09273043,1.7603011
0.33652177,2755.5757,11.215625,8.538693,2.4173079,0.38247442,0.6371364
0.52371407,7026.435,0.00012154461,9.727703,-9.015229,-0.8015591,0.19472487
0.40887707,6329.6333,0.13765343,8.958669,-1.9830161,-0.13932618,0.31451082
0.36618668,4058.6594,0.15153684,8.561286,-1.8869265,0.14766891,1.0415915
0.45847118,5619.8247,0.06668474,10.049352,-2.7077792,0.20272781,1.8509148
0.5306355,5453.357,1.1765598,9.957831,0.16259475,0.04045071,0.09919937
0.45205918,3702.27,0.07460787,9.324182,-2.5955093,0.68029064,3.484835
0.34440508,4919.6104,0.15902881,8.995912,-1.8386699,0.5543314,0.530128
0.3026471,5199.9253,0.103325285,8.2906275,-2.2698731,3.3005922,0.4200538
0.3345695,4747.406,0.81031305,8.5552025,-0.21033464,2.1016967,0.36102062
0.3252957,4546.5337,0.1344076,9.211042,-2.0068784,0.2924237,3.0773232
0.4301998,5402.5464,0.0056746025,9.441559,-5.171755,0.67821366,0.05061151
0.36778674,4520.3955,0.061374914,9.246299,-2.790754,-1.0601227,1.6818026
0.41865304,5498.0195,0.74063164,9.150391,-0.30025187,0.0771222,0.37437552
0.4384635,6502.0215,0.24036846,8.987238,-1.4255823,-0.8850875,0.4172539
0.25594372,4465.6606,0.16292313,8.208582,-1.8144768,-1.1576382,1.9245448
0.5714187,5521.806,0.20795208,10.740076,-1.5704476,-0.5649359,0.823292
0.391685,6568.8804,0.10592627,9.105995,-2.245012,-0.98631555,0.49109557
0.3885734,6339.135,0.52664906,9.344703,-0.6412209,-0.5966048,0.9792214
0.41066086,4119.0093,28.92298,9.474556,3.3646364,0.9099914,0.19935556
0.46754712,5127.995,0.4758821,9.358512,-0.7425851,0.35027534,0.37139726
0.33663008,6087.4004,5.9255056,8.821348,1.779266,0.3516158,2.6001642
0.35899407,5224.403,0.02601811,9.328956,-3.6489625,1.1855178,2.4369287
0.44374576,5836.6924,0.31568286,9.522424,-1.1530172,0.63707185,0.8408094
0.2990774,5645.0205,0.2890538,9.003222,-1.2411425,0.3173269,0.052394014
0.53572226,5329.911,0.056063,9.407804,-2.8812792,1.6438968,0.25192064
0.4731766,6374.037,0.0045890016,9.215916,-5.384093,-0.06729115,1.5472255
0.23703173,6081.43,1.0915678,8.700012,0.087614916,-0.0037536277,3.2459793
0.32725355,6469.5244,1.0598788,8.324861,0.05815461,-0.7342811,0.24222928
0.5634402,4654.8647,0.04275556,10.127212,-3.152256,0.3412222,0.07720445
0.3510536,7277.7695,1.1053413,9.051365,0.10015419,-0.72521687,1.4440067
0.58005613,4846.46,0.25368604,10.362738,-1.3716578,-0.906498,0.74325037
0.23180424,3176.9165,0.02312117,8.054795,-3.7670066,0.15345007,1.2386699
0.42476234,3623.1516,0.011106444,8.951834,-4.50023,-0.67116326,1.3846895
0.39261898,2764.0735,0.12114416,8.973693,-2.110774,0.98860854,1.8333164
0.4569753,7271.7593,0.063084126,9.405444,-2.763286,0.45452875,1.487831
0.3027741,6954.5845,0.0038899246,8.715068,-5.5493655,-0.6636693,1.1186359
0.3930289,4698.5186,11.481825,8.931271,2.4407654,-0.2392488,1.3223743
0.58767223,6188.3975,1.0986744,9.95839,0.09410435,-1.6069463,1.5389656
0.12319821,3930.4973,0.033746894,8.029769,-3.388867,1.2822769,2.1239555
0.43865654,4940.6826,0.25238812,9.266476,-1.3767872,-2.677011,1.098183
0.348064,4046.1985,0.3942052,9.445835,-0.9308837,0.9809581,1.8355825
0.3463513,4299.0557,0.047950022,9.011272,-3.037596,0.30986264,2.1354668
0.49690425,7170.8696,0.36765882,9.660979,-1.0005999,0.70428777,1.2677728
0.28934872,3508.3196,0.65738857,8.174067,-0.41948003,-1.6664859,1.4367003
0.37639755,5249.1416,11.048866,9.518587,2.4023278,0.38829443,0.9702483
0.4746452,3114.1702,0.11636681,9.208434,-2.151008,-0.28461325,0.43057293
0.5263972,6544.925,2.3678913,10.015681,0.86199987,0.0055708806,1.7058682
0.15070169,5593.795,0.0368882,7.8917756,-3.2998636,0.065598376,0.2952619
0.2684025,5464.252,0.33602047,8.70482,-1.0905832,0.6362536,0.648194
0.29228193,4050.1816,1.4314184,8.359463,0.35866585,0.5741372,0.39734516
0.42818296,5490.8447,0.24927552,9.650814,-1.3891965,0.43868437,2.7953272
0.21350895,5182.7207,0.41688663,8.341699,-0.87494093,-0.84258014,1.1204367
0.39471298,6088.251,1.0813844,9.226031,0.07824205,-0.2381217,2.9238064
0.6240519,4751.6753,0.7030052,9.74602,-0.352391,0.30536693,2.422955
0.431191,6062.8047,1.0934583,9.170398,0.08934538,1.7703365,1.2913855
0.42227685,5321.5283,0.0776515,8.790994,-2.5555243,-0.69492877,0.58571386
0.37967,2682.2788,21.235165,9.210014,3.0556586,1.4020023,2.494744
0.43297008,5078.672,0.6802081,9.284987,-0.38535652,-0.80063653,1.3979688
0.22805832,5461.4863,12.109935,8.145863,2.4940262,-0.96166295,0.8357198
0.2790362,3636.4888,0.09228996,8.595809,-2.38282,-0.00090981205,0.52756697
0.55985874,5808.3813,0.7287775,9.985911,-0.31638673,0.71703446,2.3233333
0.14049047,3217.9463,0.0392711,7.8159723,-3.2372663,0.37852278,2.3832023
0.4882829,5334.304,0.455108,9.609404,-0.78722054,0.33784628,1.3017957
0.3855217,4219.0083,0.031518623,9.30274,-3.4571767,1.5835634,0.123069346
0.2358674,5004.3984,1.4387075,8.689124,0.36374512,-1.1697301,0.101489514
0.5331609,5255.0464,0.028105184,10.167154,-3.5718012,-2.135048,0.90529567
0.2674175,5725.535,0.7637409,8.416979,-0.2695267,0.096698955,2.6407297
0.2800532,5114.2974,1.3319901,8.3569765,0.28667414,0.36059904,2.2646906
0.46359324,4638.0664,0.568118,9.785315,-0.5654262,0.76868206,0.8566807
0.51565105,5165.2227,0.2040786,10.013701,-1.5892501,1.1410762,1.7575333
0.4518438,4646.698,2.554414,9.157303,0.9378229,-0.85656625,0.056754272
0.43301737,5617.328,0.049520552,9.080642,-3.0053675,0.6563881,0.8532798
0.43771455,5742.3623,0.7998725,9.288021,-0.22330289,0.1433951,2.0780551
0.33627883,3465.231,4.8925037,8.717666,1.5877042,0.7330729,1.5873508
0.44797635,5843.6494,2.565417,9.676663,0.942121,-0.1919188,2.457386
0.4862134,4338.6147,0.16446395,9.706335,-1.8050638,1.231575,1.0139282
0.36427307,4507.9116,3.4826689,9.515552,1.2477989,1.4008495,0.22291453
0.3868379,5225.7314,0.018316202,9.135328,-3.9999692,0.035200384,0.7787877
0.3724186,5583.7456,0.032681413,9.040143,-3.4209487,0.34074432,0.007869771
0.3233115,5742.8994,0.9490536,9.060966,-0.052290026,1.3350394,0.957031
0.6057594,7187.507,0.41820985,10.117826,-0.87177193,1.6255324,0.35394108
0.29010707,3147.8315,0.48644665,8.653608,-0.720628,-1.0337136,0.39586747
0.3560079,5096.514,0.29211807,9.346661,-1.2305973,-1.2599487,0.10622824
0.45525306,3313.0435,5.2621813,9.149702,1.6605456,-0.7086228,1.1724236
0.533909,4934.4507,0.24797128,9.693477,-1.3944423,-0.867762,1.0061151
0.51854193,4556.172,0.35404402,9.613649,-1.038334,0.10497985,0.24039784
0.3712299,6473.891,0.021215383,9.373484,-3.8530288,-0.9276812,1.6942232
0.47070596,3757.714,0.49928346,9.913918,-0.6945813,0.8725502,0.3748835
0.37634555,6700.457,1.3618711,9.033709,0.30885956,0.40840948,1.872935
0.2059639,5528.1714,0.066639364,8.119022,-2.7084599,-0.14390698,1.4587655
0.37655202,3250.7427,2.2017655,9.469254,0.7892596,1.4431207,0.6303039
0.32193533,2971.3118,0.026762707,8.492941,-3.620746,-0.5556499,1.2007344
0.6041494,5399.999,1.965683,10.4263,0.6758398,-0.042695392,0.79868484
0.30485898,4757.947,0.7414293,8.888119,-0.29917544,0.93123275,1.6471417
0.28941622,5904.0835,0.06890708,8.802922,-2.6749964,-0.18223418,3.2561321
0.59850246,5560.3174,0.124079205,10.355191,-2.0868351,0.81835943,2.4442263
0.503511,4063.187,0.4553835,9.652486,-0.7866153,0.91307944,0.08768017
0.41628304,5259.367,1.0397401,9.069049,0.038970795,1.5805886,0.27765763
