x1,x2,x3,x4,log_x3,b21,b32,b43,s21,s32,s43
0.40783283,4461.215,3.4403105,9.3748,1.2355617,-0.475687,0.24756567,0.2066281,0.32770184,1.3153404,2.4115858
0.3154595,5753.554,0.002205122,8.334973,-6.1169724,-0.78218406,-0.4927975,-0.6841921,1.6657554,0.056504432,2.7769954
0.4325021,5503.08,0.1193334,9.751833,-2.125834,0.089405075,1.849882,0.9662034,0.2015686,0.91851896,0.87966233
0.44585723,6161.574,0.23178287,10.065849,-1.4619542,-1.6126167,1.3305261,-0.15722498,1.9541297,1.2079127,0.6921896
0.43739134,5794.512,7.773811,8.939972,2.0507605,-0.84073085,-0.6439633,-0.4080287,0.5216406,0.6758445,0.094193116
0.47709092,5106.052,0.003286683,9.437161,-5.7178764,-0.07052541,-2.3971913,0.19963834,1.7372546,0.71821177,0.08020223
0.52818084,6240.697,0.17380482,10.208861,-1.7498224,-1.4155799,-0.8325095,-0.40774032,0.9442472,0.36016342,0.72362906
0.34501746,3346.218,3.1480849,8.866532,1.1467943,-1.392785,-0.63049513,1.2620342,1.3239584,1.5563239,0.7040835
0.50948536,5476.934,0.46551993,9.7435665,-0.76460034,1.0100335,-0.4184535,0.91435,3.0926204,0.418118,0.4439342
0.39341128,4929.392,0.3889095,9.426105,-0.94440866,-0.5386807,0.78406626,0.5061272,1.094332,0.31372118,0.8286097
0.40812117,3855.8855,9.472972,9.75053,2.2484426,-0.35240117,-0.31752223,-0.2292184,2.1233284,0.34206057,1.1175805
0.42615995,4824.017,10.519175,9.483871,2.3531997,-0.6726448,1.1024464,0.94578826,0.16111368,2.2381942,1.9328567
0.4282755,3364.4702,0.1101054,9.217742,-2.2063172,2.0683684,1.7550094,0.24118228,3.0353646,0.79222685,2.5649126
0.28382313,4594.479,0.103196114,8.7237015,-2.2711241,-1.5511304,0.18250048,0.842698,1.3109916,0.47822773,1.3663588
0.530958,4915.392,0.012509331,9.60479,-4.3812804,2.2496004,-0.53902787,-0.76453227,1.287802,0.56910825,0.62961173
0.4657841,7018.715,0.14110376,9.930378,-1.9582598,0.5630142,0.8008476,-0.3287399,0.5361993,2.207617,0.99433297
0.43303272,5090.3535,0.18233162,9.923596,-1.7019281,1.5275298,0.38041514,-0.85262746,2.8455694,2.087985,1.48951
0.45154795,4804.3394,0.06661825,8.938363,-2.7087767,1.3235914,0.36942878,0.7133742,0.9889905,0.78240275,2.5318007
0.26953956,6403.09,0.009811919,8.505233,-4.6241574,-0.8711953,-1.1654905,-0.85505706,0.023497662,0.9113876,0.43051666
0.4707188,4716.2524,1.3006253,9.944229,0.26284516,0.45568776,-0.4444595,0.5169007,1.6823919,0.017650528,0.5994059
0.4856549,4919.37,0.06959075,9.922498,-2.6651237,-2.2053182,0.9099453,-0.6323925,0.8977272,0.050029393,2.7414687
0.43866596,3626.0532,0.1787129,9.191325,-1.7219746,-0.2409877,-1.4061311,0.3684085,0.9688089,1.9571427,2.0841465
0.37137815,5190.008,5.2044997,8.832355,1.6495236,0.43782192,-0.48334208,0.9654103,1.9306287,0.9437391,2.5686612
0.41557813,4527.845,11.29766,9.308011,2.4245956,1.1839298,-0.3470544,-0.33822766,3.719083,0.984995,0.27141896
0.27943075,5895.708,0.47513285,8.34099,-0.74416083,2.5456529,-0.06748762,0.6017314,2.6482923,0.11859707,0.2947528
0.40113348,6211.7217,2.2055435,9.824031,0.79097396,-1.2661493,-1.5067182,-0.877141,0.6894924,3.6626134,0.0013187755
0.4108843,5238.6714,3.7459817,8.789376,1.3206837,0.99700856,0.15835549,0.06286816,2.12922,1.1300933,0.94601804
0.37787268,4510.679,0.01612661,9.353836,-4.1272845,-0.57684237,-2.0216596,0.19585076,1.8885564,2.4813488,2.21019
0.4974956,5107.5625,0.12988253,9.486265,-2.0411248,-0.7791956,1.8921936,0.27887616,1.5600276,0.60252565,0.5473467
0.5361297,3550.0469,2.4853473,10.203549,0.91041243,-0.32673493,0.0078033656,0.40581825,1.6850613,2.1492627,0.79898536
0.31264147,4554.176,0.9384676,8.579586,-0.0635069,-0.34207037,-0.7911136,1.5378498,0.6417323,0.66038305,0.9890977
0.34283295,4333.385,1.294061,8.847001,0.25778535,1.3238453,-0.5008102,-0.45148015,1.167887,1.3510022,0.43699563
0.43672734,4603.368,0.060863473,9.386316,-2.799122,-0.809006,-0.93031,0.7509818,1.6075981,1.7537873,0.874401
0.46227,4508.6055,0.36475682,9.234388,-1.0085244,-1.1436489,0.49258715,0.7827991,0.9535886,1.167008,0.73039615
0.37238434,5835.3086,0.011524741,8.940821,-4.463259,1.2392569,0.84139454,1.5715396,0.82437897,0.7338384,1.4556308
0.15533815,6775.3984,0.90305483,8.115238,-0.10197197,-1.1820178,0.8481394,1.4642395,1.9304246,1.8973017,1.6408967
0.40303248,4718.021,0.8939291,9.249731,-0.11212877,0.037814353,-1.9095604,-0.64485586,0.9542297,1.5107243,0.8311697
0.5206125,5738.826,0.18349504,9.762663,-1.6955676,-1.8681701,-0.7637713,-0.16961658,0.48503417,1.500467,1.1985463
0.4513255,4755.2764,1.0573757,9.677039,0.05579,-0.92152095,-0.19535321,0.2430965,1.8022462,0.33442006,0.8104014
0.25928867,5017.464,0.11627591,8.9759,-2.1517894,-0.06878389,-0.42073703,-1.163592,0.225897,1.2788419,2.2515776
0.47853518,3945.923,0.15775219,9.878477,-1.8467299,-1.5617992,-1.4891516,0.1998953,0.3152845,2.232888,2.225029
0.42567247,4664.662,0.41445065,9.503032,-0.8808014,0.39205867,0.13546163,0.16028477,0.18978724,0.88794583,2.07382
0.34186026,4649.8506,0.08952223,8.465951,-2.4132683,0.14320429,-0.028976027,-0.1957041,5.0144343,1.2743802,1.8519425
0.3718276,5190.2124,3.2594666,9.148691,1.1815636,-0.9287781,-0.47982413,-1.1345817,0.08897935,0.57822794,0.11060127
0.40675497,3710.9126,0.06046734,9.124084,-2.805652,-0.8559015,0.38595882,-0.18235813,0.47697136,1.3289212,1.0411184
0.3286992,3576.2507,0.103050806,8.99777,-2.2725332,-1.2306408,0.16681816,1.403922,0.91511524,0.7329183,0.61249924
0.4276447,4477.4136,5.9203477,9.115192,1.7783952,-0.8119279,-0.2358982,-0.16021045,2.2032022,0.1873158,2.2181094
0.54155594,6102.2524,1.0740005,10.096333,0.071390405,-1.2839645,0.011628958,1.0492039,1.6430094,0.13684842,2.3670437
0.39956984,4367.1533,22.537428,8.93592,3.1151774,-0.4029626,0.28205997,-0.23153019,1.5041015,0.68405825,0.72977144
0.5012502,5069.8467,0.57700366,9.905275,-0.5499067,-1.0612245,0.56543666,1.6510278,2.1019847,0.26327556,0.51527286
0.025117874,5826.288,0.02376151,6.9807005,-3.7396882,-0.429867,-1.6089753,0.65514916,2.4683013,1.857918,2.9813492
0.59522724,4709.712,1.8916243,10.525945,0.6374359,0.92228633,1.5683835,-0.7652733,2.015431,1.7157859,1.5472015
0.32593673,3952.9563,0.11669632,9.146359,-2.1481802,0.91307986,0.37046072,-1.7671684,0.37168682,0.015286472,0.44978368
0.31000966,6843.9385,0.19679546,9.220571,-1.6255903,1.217264,-0.8078463,-1.2878833,1.7181878,0.8096898,0.40849388
0.43992096,3308.8315,0.74237424,9.332723,-0.29790178,-0.15293746,0.3511419,-0.2828976,0.82107335,0.45528445,1.4817528
0.49063122,5462.1475,6.6173797,10.0494175,1.8896995,-0.6192696,1.5492263,0.2553219,0.75316626,3.1333733,0.8090775
0.51188064,4774.238,0.040123276,9.734381,-3.2157986,0.4416298,-0.40307248,1.2603489,0.62985015,1.6554577,1.7612039
0.38426733,4787.29,31.32421,8.926174,3.4443913,1.1160423,-0.90072995,-1.8884219,1.8538979,1.7082576,1.6957301
0.5063362,6083.769,6.0814466,9.367835,1.8052427,0.3625028,2.8827317,0.31435874,0.6826831,1.015833,1.0357322
0.4347703,5178.472,0.10189127,8.991053,-2.283849,0.12762345,-0.3519542,-0.2940974,1.2258309,0.43206313,1.1140859
0.36432296,5217.167,1.3453332,9.473558,0.2966417,-0.37533084,-1.8322067,2.1142564,3.307151,1.8433145,2.664877
0.47729033,4981.409,0.21130785,10.0400305,-1.5544392,0.12118095,2.5185614,-0.72358257,2.4647646,1.0703213,1.0131974
0.42458788,5833.4795,1.9312205,9.066045,0.6581522,0.9195498,0.018582555,-0.89401406,1.95481,0.78425086,2.5332296
0.43556467,5338.9946,0.17055494,9.488758,-1.7686979,0.8114645,0.08731779,0.052053254,0.29031086,1.5555102,0.25151563
0.4533246,4790.5317,0.30383703,9.315386,-1.1912638,0.34748808,-0.10617563,-0.2662948,0.12073651,0.81775725,0.94617665
0.37679946,5378.436,4.2074018,9.062658,1.4368453,-1.6800466,1.5541602,0.13326623,0.60147333,0.8658137,1.2829374
0.42460647,4883.968,8.769239,9.7484,2.17125,0.2349153,0.34348607,0.0010542885,2.0051098,2.67843,2.2796848
0.34045345,3849.0737,0.45631677,8.708096,-0.784568,0.10938479,-1.2456737,1.25976,1.8560402,1.2206581,2.4460957
0.5139828,5649.1006,0.115105055,9.679443,-2.16191,0.21913186,1.0859658,-0.046232056,0.26220345,0.09026153,1.1036777
0.43926346,4455.515,0.41170806,8.959984,-0.8874408,-0.5040957,-1.3642408,0.6956443,1.6543822,0.039321803,1.7774171
0.4245078,4932.663,2.6696005,8.749973,0.9819289,2.6482518,-0.26598585,0.52675945,0.4894124,2.2989569,0.4737955
0.46633393,4785.6523,0.29506567,9.837759,-1.2205573,-2.2297788,0.49202284,0.65681857,1.3736684,1.3550762,2.5476289
0.38582984,6574.676,1.7436322,9.555368,0.55597043,-2.0528924,-0.840106,0.3377713,0.91189474,0.45996234,0.9498096
0.43996742,6223.9814,17.922884,9.658563,2.8860784,-1.1489865,0.94627815,0.99861795,2.0200012,2.8790517,1.3285687
0.17956531,5756.5127,0.14307,8.531277,-1.9444213,-0.8512697,-0.66699016,0.45934927,0.5194059,1.9437283,1.6104455
0.3597593,4885.3843,0.0351467,9.121758,-3.3482246,-0.7277489,1.2800112,0.61565053,0.53981507,0.6179691,1.4236628
0.42233452,6174.228,0.8100147,9.229677,-0.21070284,0.5898399,-0.51522136,0.5341634,1.6137271,0.9626862,2.159363
0.36535546,4887.9834,0.4800579,9.0091505,-0.7338486,0.7621871,0.59910417,0.63704073,0.5617831,0.71319115,2.4933622
0.3877071,3750.571,1.9038945,9.152483,0.6439015,0.64611834,0.7733435,-2.3294036,1.223836,0.92425275,1.0511504
0.217809,4493.75,0.21533124,8.363468,-1.5355778,-0.21316011,-0.5737083,1.797533,1.087856,1.8185384,0.23059848
0.36557832,3577.3723,0.5887906,9.016662,-0.5296847,-0.91349906,-0.6889268,0.36205384,0.48399034,0.64019054,1.2993184
0.37231925,3987.9238,6.21249,9.331838,1.8265618,-0.6538996,-0.3182071,-0.5419105,0.22049382,1.3415728,1.10467
0.41382506,4238.3926,0.14256589,9.410552,-1.947951,0.66341096,1.4159474,0.33013228,0.45197567,0.26631716,0.5251532
0.33075678,4527.7876,0.48178834,8.544043,-0.7302504,-1.2645305,0.021479234,0.16526216,1.2025528,1.0613725,1.6514618
0.36965147,3037.4595,0.021441413,8.784976,-3.842431,1.7208477,-2.512224,0.93023515,0.6129236,2.436207,4.0451527
0.40169287,4525.504,5.2165427,8.863609,1.6518348,-0.9779678,-0.6734633,1.4556683,1.4404947,0.41950375,0.8473513
0.36955494,4159.297,0.20405565,9.03882,-1.5893625,1.4860781,0.4800238,0.7719593,2.0378695,1.0277344,1.2568669
0.37238058,5601.5654,0.07775373,9.356984,-2.5542088,0.024196755,0.48198923,0.55973756,1.2542543,2.978368,0.2246375
0.3775591,6051.205,0.8794367,9.3449335,-0.12847374,1.1125672,-1.5081785,0.6140972,0.1220071,0.5071585,1.2996778
0.44328335,5300.3096,0.036610052,9.5669565,-3.3074324,1.1346935,0.27145147,-0.11577571,0.522534,1.4127204,1.7554799
0.16321929,5894.925,0.3703944,7.8337827,-0.9931869,-0.3952709,1.6462011,0.54563993,1.8692795,2.5996923,0.2131521
0.28095067,5592.611,2.282051,8.811648,0.8250747,1.227556,1.4814211,-0.35032666,1.493486,0.16343239,1.1023564
0.4384322,3614.0718,0.9029301,9.07732,-0.10211013,0.6192278,1.0061613,-0.19914895,0.007343106,3.8819032,2.8661394
0.2581826,4427.0806,0.15988427,8.434157,-1.833305,0.7080496,-1.4256256,-1.0799396,1.2132568,1.2925442,1.3293386
0.4468214,6420.7573,0.063366964,9.3120575,-2.7588127,-0.32666683,1.2073033,-0.38273758,1.0648657,4.5501976,0.8424019
0.44209296,5916.9697,0.01013465,9.674924,-4.591795,0.6664638,0.013657764,1.7367812,2.0482576,1.4716974,0.69777894
0.29873666,4198.061,11.061958,8.714191,2.403512,-0.49972045,-0.20767663,-0.24046755,0.36599156,1.5251045,2.1274931
0.32197267,3451.6187,0.13202131,8.84368,-2.024792,0.04057063,-1.3726479,0.08594648,0.21317497,0.3720725,0.6724672
0.43031812,5710.4956,0.42504966,9.739854,-0.8555493,-0.4185794,0.32059014,0.04891291,3.7781935,0.41578045,0.38580686
0.43588945,5878.5464,9.482252,9.12684,2.2494218,-0.24856114,-1.2828329,-0.08354393,1.7934339,0.61926013,2.9981034
0.41595477,4973.818,0.6470976,9.525038,-0.43525815,1.8174201,-0.24194236,-0.82026947,0.7645407,0.69744736,1.0731676
0.4246509,3297.3464,0.62953377,9.745335,-0.46277583,0.9382825,0.61689883,1.37221,0.41737038,1.7972577,1.1409419
0.31723177,4028.662,0.047382724,9.100966,-3.0494976,-0.47304457,-0.5393358,1.1871387,3.2113,0.47656262,0.099844426
0.49467245,5718.193,0.05038152,9.832137,-2.9881308,-0.5169224,-2.1654735,-0.55505234,1.0474321,1.4153733,2.7285504
0.6352055,3620.5493,2.800184,10.800182,1.0296851,-0.10928214,-0.8297941,-0.2652027,2.3978784,0.32273948,1.4893955
0.5052646,4540.3696,0.11627507,9.398754,-2.1517966,0.6002287,0.39567533,-0.5579786,0.35263765,1.0447783,1.2503179
0.61973757,4162.501,0.13454103,9.839448,-2.005886,0.06449222,-1.1023062,-0.6471944,0.7814883,0.054684084,0.174629
0.61522585,5177.6367,0.014153762,10.374074,-4.257775,0.23416921,1.2615209,0.94453883,0.348413,0.45742634,2.5639865
0.50230765,4055.148,1.73913,10.23916,0.55338496,1.3248594,-0.42576408,1.3250643,0.26634175,0.8576409,0.54414004
0.2725497,5493.8857,0.35694548,8.52873,-1.0301722,-0.962639,-0.75220585,-0.29620013,2.679689,1.0650985,1.8481507
0.32114682,4232.688,0.14859661,8.293005,-1.9065199,-1.2604591,1.3271592,-0.24097757,0.80379844,2.5695386,0.06957154
0.36394987,4435.8086,0.34436437,9.2021265,-1.0660549,1.0289757,-1.2214253,-0.7784165,1.1116035,1.0816388,2.3746235
0.3119023,6847.9717,6.588891,8.596589,1.885385,-0.8796285,0.6013619,0.33524314,1.9615968,0.033175804,3.644715
0.32538247,5281.42,0.4190171,9.053827,-0.86984354,-0.20396864,0.18227382,0.26937023,0.19429141,0.6165061,1.6310219
0.36333597,5855.657,0.32343343,9.132432,-1.128762,0.47768337,0.31442776,0.038003337,2.1004114,1.1407298,1.1693083
0.4821331,6955.8047,0.048143055,9.977889,-3.0335784,0.0047733374,-0.9685945,-1.8317524,3.4457943,0.031360988,3.116776
0.5493777,6317.846,1.099807,9.976647,0.095134676,1.1130406,0.3364837,-1.0558251,2.7270973,3.1392002,1.9219943
0.15114431,5796.757,2.1913977,8.188627,0.7845395,-0.18218617,-0.95790994,2.0489771,0.7991669,0.9906154,2.7035997
0.29719958,3901.0515,6.2251825,9.103771,1.8286028,-1.6770295,0.18646388,1.0676888,2.6140404,3.4404788,2.9538844
0.4856158,4502.164,0.6016987,9.202958,-0.50799847,-1.0168958,0.46071845,1.8175354,0.40136907,0.4817497,0.806205
0.5799992,4031.987,0.093671486,9.965987,-2.3679614,-0.2911797,0.6731883,-1.0019205,0.26380336,0.20833188,1.8512671
0.25342268,3608.8457,0.14080992,8.355635,-1.9603443,-0.16677438,1.3500842,-0.4950721,0.09064926,0.17688712,1.2512255
0.40516034,4049.3257,0.07836965,8.69795,-2.5463185,-0.16404802,0.33575046,-1.6843932,0.13955796,0.49564877,1.6132205
0.39910436,4372.6484,0.7851099,8.784108,-0.24193162,-0.8890985,-1.2361013,0.06831529,1.9064298,0.6145909,0.13176362
0.34728545,4324.723,0.5300655,8.939956,-0.6347547,-0.5831794,0.6724344,1.7341489,3.427689,0.545754,0.01985639
0.45006654,5423.5664,0.1413252,8.976904,-1.9566916,-0.79377896,1.1268846,0.4121125,1.8189414,0.4538125,2.3346806
0.6640122,4068.1929,1.3633138,10.5544195,0.30991837,-0.5549502,0.6322409,-0.73703134,0.08432578,0.5944553,1.5228513
0.54081255,5076.8413,6.492472,10.432198,1.8706434,1.7372485,-0.7033773,-0.3594811,0.8042319,2.0872848,3.2566738
0.4455306,5562.876,0.11964527,9.551511,-2.123224,0.6714136,0.07435623,-0.09522306,2.3358476,1.4705638,0.3475043
0.32671237,5773.7324,1.3472397,8.405935,0.29805782,0.89777887,2.3117197,1.4751573,0.09477269,1.1433756,1.5000032
0.5403826,5121.183,3.5641549,9.891867,1.270927,-0.32238638,-0.24722044,0.047794636,0.9123347,2.957598,0.34706256
0.38157275,4555.793,0.051846385,8.726717,-2.95947,-1.1166679,0.49665403,1.4215604,0.4093808,2.2320902,1.763578
0.36928496,5847.804,0.0018210171,9.260526,-6.30836,0.13716477,-0.56203395,0.8354976,1.8148758,1.1137204,1.0396128
0.35609528,5099.847,0.83967763,8.903964,-0.17473724,1.1894991,0.70828503,0.5794391,4.229051,1.085963,0.16486245
0.36813092,3597.9316,0.16623117,8.862269,-1.7943759,0.2757032,1.7155844,-1.1767745,3.0792766,4.3855915,0.067412905
0.22918162,5975.043,1.9980847,7.8811765,0.69218904,0.8036067,-0.9934896,-0.35938132,0.08552198,1.7117938,1.6555357
0.4090856,4578.297,0.067738265,9.376987,-2.692104,-2.3670437,0.38730606,0.21447547,1.6735667,1.44048,0.26820886
0.48782653,7446.425,10.103707,9.533882,2.3129025,0.54231876,-0.5106689,0.6893131,1.1383479,1.0094297,3.5191953
0.24213524,6482.0283,0.2581958,8.558346,-1.3540372,1.5214449,0.5667744,0.5460981,0.13131954,0.9175351,3.2727528
0.31887513,5911.927,0.035884287,8.929293,-3.3274558,-1.2754612,0.32312724,0.12807474,0.098798454,3.0660357,1.7374783
0.38530016,4102.3457,0.2534745,9.298309,-1.3724921,1.3094163,-0.44290748,1.8530303,1.3853419,1.1683735,1.0323697
0.44556397,5177.593,2.3008676,9.564599,0.8332862,-0.22234543,-2.2198987,-1.5645783,3.423202,0.3251505,0.38576472
0.43830895,6805.8086,0.45126057,8.844407,-0.7957104,0.3106243,0.2773769,-0.6222035,2.5654194,2.4352438,2.712143
0.537135,4543.6157,0.054437384,9.493887,-2.9107041,0.8217925,0.30196372,0.9835731,1.2920353,1.1156716,0.62860817
0.40724424,6123.5713,2.1606302,8.762636,0.7703999,0.9164139,-0.25975648,-0.3639176,0.19803749,1.2903509,3.0385387
0.2810419,3073.8608,0.58391386,8.382089,-0.53800184,1.9912238,-1.3355585,0.78606945,3.6937814,1.5413486,1.0785449
0.28946462,5567.4365,0.22380243,9.284599,-1.4969916,-0.17002493,0.4859261,-0.084057294,0.2544344,0.83073676,1.6946096
0.44996196,4981.212,0.49264133,9.396664,-0.7079739,0.32714644,-0.20637459,-0.9692486,2.6837363,1.3889408,0.6562028
0.41255385,6136.4326,1.5121479,9.675292,0.4135311,-0.9661227,-1.672615,1.5240961,0.56580585,0.7905629,0.6210756
0.3988505,6081.3438,2.8732238,8.917423,1.0554347,-2.040272,-1.299104,1.495955,0.656504,3.2790697,0.8710142
0.3161413,4777.089,0.07170454,9.215076,-2.6352012,0.5942386,-1.7126287,1.0304202,0.5515889,0.7769057,0.92950475
0.3480896,4272.2314,0.35992992,8.688809,-1.0218459,-1.0758014,0.7813503,0.3108673,0.21400493,1.8385795,1.8118964
0.4901502,5553.0757,0.09024422,10.154281,-2.4052358,-1.601674,2.573661,0.038241666,0.33699235,0.4055347,0.70901924
0.3134578,5090.4004,6.9534054,9.100511,1.9392315,0.6450087,-0.60093105,-1.1933585,2.5923984,0.70456046,0.7683645
0.6260699,5460.522,0.032622796,10.851935,-3.422744,-2.4913094,0.68363166,-1.1940299,1.1763258,4.0014343,0.6884123
0.40763745,4560.198,0.46773893,9.443618,-0.75984496,0.2182364,0.10458715,-0.835555,1.247906,1.4817139,0.71806794
0.22474824,3760.4414,2.3920438,8.426816,0.87214816,-0.74597883,-0.15717508,0.47253352,0.06911364,1.1378537,0.79717493
0.48536336,3717.9473,0.7099638,9.641546,-0.34254134,-0.23939241,-0.1717335,0.33731326,2.2015185,1.2892638,2.499241
0.3047883,5937.763,0.6890395,8.901273,-0.3724566,-0.061910555,-0.2884922,-0.10403689,0.5486802,0.7070744,0.24500063
0.4635588,4187.296,1.6653724,9.832571,0.51004875,1.3897485,0.34981307,-0.14244129,0.6851804,0.67536426,1.23594
0.28005898,4925.5654,0.31128627,8.065075,-1.1670423,0.13935922,0.9356056,2.455673,0.7390679,0.76292443,4.3022566
0.41345403,3308.3406,0.09489018,9.4915285,-2.355035,-0.08349504,-1.0383812,-0.90740335,2.6170137,0.4404436,0.22119592
0.45356953,3357.7964,0.2389108,9.810939,-1.4316651,0.16748632,0.8138649,0.50993764,0.97659844,1.1296475,0.021365691
0.440637,4901.0146,0.46214965,9.53347,-0.7718665,1.1885642,1.0765694,-2.03588,2.5152078,0.6828494,0.544646
0.5453118,4418.298,0.33108416,9.88581,-1.1053827,-2.486283,-0.33394003,-0.13854082,1.3633444,1.6215394,2.9001622
0.44038177,5133.1973,0.13957988,9.303357,-1.9691182,-0.3685481,-0.8293474,0.9353269,1.9475341,2.054335,1.2353413
0.40277907,6147.981,0.13689865,9.436881,-1.9885144,0.33867908,0.18378827,1.192655,0.48788196,0.94410455,0.1732464
0.33331245,4970.286,0.0007690927,8.716699,-7.170299,-1.7102299,-2.2741315,-1.4879256,0.15703644,1.882568,1.7716453
0.5048772,3948.8398,0.0957252,9.524689,-2.3462737,-0.04156218,0.9794455,1.6214983,0.49518132,1.5274698,1.4206421
0.41977784,6368.1084,0.6065724,8.9591255,-0.4999312,1.06815,-0.85434234,-0.35202602,0.5911742,0.40777317,1.3433678
0.28274477,4413.7407,0.03727737,8.657197,-3.2893689,0.11862573,-0.19566268,-0.9831783,0.5040264,0.101618454,1.1178529
0.36780095,4880.9116,2.2559001,8.82106,0.81354904,1.0756608,-0.51031965,0.59098774,1.5993378,1.9395036,0.7946008
0.50418866,4492.434,0.03273547,9.859499,-3.419296,-1.260627,0.31286058,-1.1038128,0.16775304,1.1950927,0.15520565
0.47502306,4095.1704,0.35615933,9.713996,-1.0323771,0.3102063,0.3936897,0.024081977,1.7706791,1.1081984,0.55510235
0.49688777,3668.3105,0.076878086,9.702166,-2.5655344,-0.26904228,0.9551769,-0.5482383,1.8480848,2.9869983,0.7899617
0.4800204,5530.0967,1.0208082,9.2830105,0.020594686,-1.418153,0.118180975,-1.7257539,0.5604203,1.0858829,0.8941643
