x1,x2,x3,x4,log_x3,b21,b43,s21,s43
0.6102077,5971.703,1.6908536,10.10788,0.52523345,0.10199307,-0.18345341,5.472294,3.8723843
0.6441757,4360.985,0.061460372,10.203138,-2.7893627,-0.25863507,-0.11875389,4.6753483,3.904443
0.6393601,4928.4424,0.0027685594,10.128848,-5.889428,-2.2445264,-0.80002093,5.698623,3.7178981
0.636458,4983.6704,0.016214544,10.107096,-4.1218467,-1.9498913,-0.562805,5.8543663,3.7913067
0.6295152,5032.764,2.3519273,10.185039,0.85523516,-0.6579287,1.7788954,4.908693,4.2633557
0.64114,4743.3193,0.199206,10.073733,-1.6134158,-1.0290215,0.3466936,4.745272,4.530091
0.656827,3959.6323,4.772901,10.167942,1.5629543,-1.4919808,0.55158895,4.892848,4.9568496
0.6547322,4059.9773,4.000915,10.149957,1.3865231,-1.2524775,0.3211242,5.125348,5.030019
0.6562792,4099.952,4.0645156,10.160783,1.4022945,-1.3199611,0.40323085,5.1025095,5.0228786
0.6157927,5768.956,1.8907804,9.974953,0.63698965,-0.83959186,1.9467188,4.875767,5.5089884
0.6184319,5468.0815,2.4890954,10.007205,0.91191936,-1.0270898,1.5178552,4.931884,5.2233596
0.6217027,5475.4385,0.087511204,10.201728,-2.4359884,1.1226001,-1.6199194,5.593662,2.9426274
0.6177435,5586.833,1.925925,10.028503,0.65540636,-0.61506367,1.4885979,4.9285154,5.501711
0.6263488,5308.9736,0.06973858,10.087018,-2.6630015,1.2770551,2.0177655,5.046777,5.4012127
0.62394196,5106.001,3.0689964,10.286087,1.1213506,0.4992883,-1.3506701,5.2380385,5.2895465
0.6230098,5126.786,0.020028621,10.223487,-3.910593,0.88354504,-1.7997706,5.0498085,4.614954
0.614434,5587.3594,0.021257376,10.193951,-3.8510513,0.27042392,-1.5828946,4.5809655,4.437377
0.59847534,6637.5264,0.09491826,9.959142,-2.3547392,-0.4101481,0.5054932,6.3020406,3.040596
0.60427403,6499.433,0.26880652,10.031555,-1.3137634,-0.4896541,0.48923016,6.3390613,3.123965
0.6085227,6325.246,0.4984092,10.0183935,-0.6963338,-0.5330109,0.6243459,6.2450767,3.231856
0.638927,4476.2285,0.30073863,10.184396,-1.2015138,0.1789594,-0.15599982,4.4168534,4.443056
0.6013049,6601.675,0.11865912,10.016862,-2.1315005,0.13138194,0.08252866,6.626505,3.370952
0.62523127,5057.899,2.1341798,10.20915,0.7580824,2.2164936,1.071625,3.8197958,4.271134
0.62899595,5330.9287,0.03440908,10.104659,-3.3694348,-2.0511527,0.007094338,5.1092324,3.9102943
0.6080251,5415.1084,37.75506,9.952223,3.6311195,2.2435553,-0.28993702,5.5671043,3.4601822
0.61770004,5228.4834,35.490555,10.073461,3.5692666,0.98413247,-0.07744847,4.772889,4.139579
0.617898,5226.6484,22.832687,10.014874,3.1281931,1.1658316,0.20611042,4.749803,4.2636113
0.62039924,5252.7666,14.225935,10.033885,2.6550667,1.212999,0.18653561,4.7095933,4.2272
0.61209315,5963.544,0.005041587,10.0849285,-5.2900343,-1.573443,1.1284662,5.8972454,3.0408354
0.62255436,5492.4443,0.035990883,10.073071,-3.3244896,-1.2808691,0.59515816,4.454965,3.4832041
0.59946597,6602.4385,0.0392832,9.99332,-3.2369583,-1.3572186,2.079952,4.257197,2.986679
0.6192251,5648.0503,0.025312115,10.0499,-3.6764722,-0.65649974,0.5334128,4.807094,5.1440153
0.6252216,5508.5312,0.016217243,10.02542,-4.1216803,0.26504204,0.30345464,5.5279636,4.299564
0.6329338,5067.638,0.013200238,10.059137,-4.3275204,0.535923,0.6419069,6.0854125,4.1011596
0.6388892,4179.7754,0.014178127,10.2906,-4.256055,0.93239516,2.1326125,5.781863,4.35468
0.6200507,5555.3975,0.068977855,10.091627,-2.6739697,-0.52624965,0.9166959,5.906245,3.7366126
0.6181696,5606.446,1.166176,10.121529,0.15373,0.42252892,-1.004637,4.6066356,3.699845
0.62217253,5656.627,0.35339373,10.094544,-1.0401725,-0.2596739,-0.08377016,4.9117503,3.7898734
0.6189419,5501.426,0.15822008,10.091482,-1.8437682,-0.17519985,-0.008405723,4.9738493,3.833581
0.6234611,5110.206,0.06105146,10.207502,-2.7960382,-0.097279765,1.1402757,5.1153784,3.6966224
0.5971799,6484.747,3.4302442,10.056193,1.2326314,-0.12415913,-0.6514863,5.351636,3.6330981
0.61400265,5888.2812,0.3431415,10.068389,-1.0696124,0.39686233,-0.2538111,5.5454803,4.123038
0.61938477,5085.356,0.21394655,10.28913,-1.542029,1.4282465,0.14266315,7.172738,4.038243
0.6173623,5552.819,0.10103023,10.179251,-2.2923355,1.7591177,-0.12674032,7.760572,3.8264995
0.63473976,4886.939,0.2651603,10.091132,-1.3274207,2.1645446,0.83636403,6.4240813,3.986916
0.59928435,6648.8022,0.6382644,10.079075,-0.44900268,-0.96484697,-2.1296031,5.4284167,3.7735887
0.60190594,6294.5425,0.7329794,10.016617,-0.3106377,0.8004545,-0.11647739,4.878481,4.049324
0.6054552,6211.346,0.32556745,10.066532,-1.1221856,1.6852748,-1.0549438,5.4564033,3.8124356
0.6015474,6711.9014,0.020304315,9.991557,-3.8969219,-1.6573589,0.8959069,6.4319596,4.1388993
0.62137216,5429.8613,1.3972219,10.175053,0.33448595,0.5344172,-1.5959946,5.0880585,4.731785
0.62533706,5210.024,0.060272686,10.145692,-2.8088763,0.8566438,0.22596373,5.330251,4.929283
0.62999964,4946.568,0.11242674,10.198071,-2.1854534,1.0053647,0.4985266,5.164174,4.845151
0.63548243,4651.279,0.34465668,10.227702,-1.0652065,1.2027043,0.33737102,5.314647,4.9559636
0.5984549,6700.8257,0.7534927,9.977979,-0.28303596,0.06649503,-0.17798503,5.4305935,3.2596745
0.61881816,5566.8857,0.275552,10.158958,-1.2889789,-1.0713724,-0.8061767,5.1223826,3.7548528
0.6008747,6510.5854,0.9651006,10.019977,-0.035522956,0.24337393,0.1154605,4.6931515,5.3999047
0.6058202,6388.745,1.37857,9.99094,0.32104668,0.9582532,0.596615,5.3417635,5.1471086
0.6165552,5816.561,0.049518403,10.090684,-3.005411,-0.3616487,-0.65222794,5.525843,3.3620884
0.61994046,5617.572,0.04019436,10.130277,-3.2140286,-0.21894091,-0.7287506,5.3418493,3.1942244
0.6264166,5076.362,13.773478,9.929728,2.6227448,-0.51232916,0.47174576,5.254906,4.8389764
0.5769274,6884.6704,14.1679735,9.689777,2.650984,0.484672,-0.10792196,5.0844626,3.0942101
0.59759355,6226.5786,9.25518,9.863887,2.2251835,0.43005562,-0.5759325,4.8454475,2.6798115
0.60606503,6147.6455,5.0554776,9.925761,1.6204723,-0.35245952,1.2422528,5.5770655,5.534233
0.610251,5799.7207,7.225518,9.969574,1.9776189,0.23883405,0.98408943,5.0703506,5.4946575
0.6259019,5222.1772,0.10034795,10.232926,-2.2991116,-1.0069469,-1.1470208,5.0946894,3.207212
0.6298211,4953.8384,1.4819185,10.202058,0.39333752,0.05623336,-1.0105697,5.934547,2.9739294
0.6209361,5453.8057,3.0326974,10.130224,1.1094525,0.45367426,-0.46327633,5.5720673,3.5298884
0.6251354,5172.424,1.571515,10.176433,0.4520401,0.17414872,-0.23483364,5.1886287,3.4790833
0.6178844,5281.414,18.441696,9.842023,2.9146142,1.0545418,-0.6034226,5.2874994,3.227468
0.6283679,4938.1567,16.647633,9.913064,2.812268,1.339706,-0.07980613,4.8873734,3.2092395
0.6000471,6393.7407,3.2040544,9.953561,1.164417,-0.38577303,-0.29530233,5.223362,4.1486783
0.6309314,4669.3994,0.0044626454,10.275044,-5.4120135,1.0898962,-0.17344914,5.186402,3.4238315
0.61661774,5816.538,0.20492256,10.1092,-1.5851232,1.6015666,1.6668895,5.4170775,3.8656075
0.6153638,5810.843,0.1853256,10.101704,-1.685641,1.4893543,1.6407471,5.469722,3.8310513
0.61997443,5381.8926,0.97784966,10.156132,-0.022399351,1.5088232,1.7652402,5.276882,3.9320045
0.62328464,5394.3696,1.4994617,10.116271,0.4051062,-0.21851347,-0.26510286,6.2596807,3.79502
0.631624,5079.859,1.9108238,10.038305,0.6475345,-0.18806495,1.6995634,6.0273643,4.075653
0.61812,5480.9453,0.023299478,10.223874,-3.7593243,0.38953823,-1.8358986,4.4369946,3.682787
0.6251217,5376.1787,0.073635764,10.163765,-2.6086245,0.30376112,-1.3598068,4.718968,3.765883
0.6123683,6032.674,0.19189267,10.132865,-1.6508191,0.0017145043,0.37393725,4.7483683,4.702691
0.5970368,6901.2383,0.10839548,10.010957,-2.221969,0.30701882,0.10240607,5.05796,3.7680886
0.6018835,6306.358,0.16080365,10.098644,-1.8275713,0.64497197,-0.06904194,4.5434613,3.192978
0.6595048,3851.731,1.2375407,10.191722,0.21312615,0.91839373,-0.53388435,6.0421095,3.9406967
0.63860184,4651.803,8.684539,10.09966,2.1615443,-0.12287532,0.16715857,4.6135783,4.866878
0.62790656,4757.3447,0.1518632,10.229878,-1.8847752,1.3697872,1.4938166,5.219811,4.3385086
0.6255323,5338.6143,0.64894825,10.147686,-0.4324023,-0.71494526,-1.486957,5.0144653,2.8608413
0.6272835,5328.5654,0.66793764,10.152966,-0.40356052,-0.6853404,-1.4190172,5.065935,2.8588986
0.6301737,5161.826,0.22053519,10.1688385,-1.511698,-1.488165,-1.0618477,5.413124,2.9013212
0.633039,4901.8076,0.3107493,10.182982,-1.1687689,-1.445793,-0.544387,5.4345236,2.7227182
0.6127598,5716.3135,0.92147964,10.149868,-0.081774615,1.3613788,0.57926327,4.9144754,5.2961707
0.6227322,5549.8853,1.3478521,10.086982,0.2985123,-1.560506,-2.3224041,5.790408,3.3750026
0.6216702,5316.174,0.25064605,10.206953,-1.3837135,-0.89449894,-0.3191545,4.69682,3.254642
0.64497113,4639.4233,0.5768395,10.134857,-0.5501912,-0.20197666,0.026836704,7.2057567,2.7828536
0.6265207,5078.485,0.044075165,10.212995,-3.1218588,-0.10610933,1.7617555,6.514734,2.9429326
0.6095959,5861.832,8.032339,9.957803,2.0834758,0.12829848,-1.236752,4.581358,5.210472
0.61794406,5580.9424,0.088587254,10.165816,-2.4237673,-0.008754533,0.8046773,5.2026024,2.6798155
0.60726434,6134.641,0.09209287,10.045225,-2.3849578,-0.34470847,0.8979727,5.050929,2.714771
0.62140197,5459.622,0.022447694,10.130902,-3.7965674,0.47352102,-0.004769986,5.0821323,2.5717912
0.6202577,5439.9385,0.02257878,10.146616,-3.7907448,0.41534114,-0.2893792,5.0478983,2.8096478
0.6102019,6088.0664,0.06303686,10.137215,-2.7640357,0.6659515,-1.3481057,4.696444,3.0283804
0.60839933,6109.6553,0.0746953,10.129505,-2.5943382,0.6416639,-1.4074035,4.7207723,3.0288837
0.6323734,4680.718,0.41366073,10.302464,-0.88270915,1.3671814,-2.498449,4.6977863,3.7563055
0.6285432,4880.0547,1.7471671,10.287005,0.5579957,1.1701822,-1.6722584,4.490147,4.043296
0.6114911,5942.8794,1.6765456,9.902665,0.5167355,-1.1114875,0.82299984,5.5444617,4.3691435
0.61568487,5835.87,1.6577119,9.920044,0.50543827,-1.1170055,0.8577194,5.438097,4.541653
0.63253164,4996.8574,7.4299254,10.034558,2.0055158,-1.0137098,0.27180052,4.5123134,3.721813
0.61754966,5482.3467,0.12176401,10.223764,-2.1056705,1.2141073,0.5741489,5.697466,3.8175592
0.6145226,5614.753,0.70311046,10.196309,-0.3522413,0.885805,0.06561701,5.8411083,3.7541733
0.6170301,5414.25,0.077624254,10.23458,-2.5558753,2.132309,-0.6916658,6.48813,2.9170973
0.63057023,5015.528,3.1166296,10.241239,1.1367521,1.0008527,-1.0805123,5.120596,4.794271
0.6281605,5061.8384,9.218215,10.186741,2.2211814,0.60781753,-1.2544497,4.7908363,4.849114
0.6356623,4682.363,0.0026447952,10.200013,-5.9351616,0.42290387,0.71847594,4.5919685,3.4267228
0.63032055,4904.338,0.0010956393,10.229774,-6.816417,0.3611043,-0.0625368,4.504777,3.4780326
0.63205624,4960.6396,0.017832061,10.184333,-4.0267572,-0.5208012,-0.09733451,5.3935685,3.6094573
0.63101393,4874.1616,0.018541556,10.186159,-3.9877408,-0.39636555,0.36626506,5.318171,3.6700368
0.5884349,7075.264,0.7274355,9.984059,-0.31822988,-0.15208457,-0.48328382,5.654763,3.5104399
0.593749,6946.335,0.62680596,9.998445,-0.46711826,0.6081476,-0.0111130355,5.921112,3.0545661
0.61273587,5881.8413,0.068753004,10.098479,-2.677235,-0.19781101,0.3983798,5.398276,2.8582022
0.63975865,4714.179,1.4399755,10.077417,0.36462605,-0.11950643,0.72510004,5.106944,5.922617
0.6531874,4034.3313,0.8788827,10.200968,-0.12910382,0.4419281,-0.19054131,4.672884,7.0520525
0.64723825,4569.2393,19.418558,10.039399,2.9662292,0.704387,-0.6619101,7.548756,4.136884
0.63293403,4879.855,21.566908,10.00804,3.07116,0.72675633,-0.13168462,7.7590885,3.9241128
0.6369216,5053.434,2.9840016,10.034782,1.0932652,0.7278722,-0.8551363,7.525252,4.235863
0.6555201,4034.5383,3.7380748,10.148541,1.3185707,0.07898365,-0.27543724,6.2299747,3.6276674
0.66883814,3610.6707,0.08968273,10.116993,-2.411477,0.46410698,0.38841113,4.6367016,4.24536
0.6268917,5244.236,1.8508997,10.121856,0.6156719,-1.1662501,-0.34109455,5.871159,4.103437
0.6179019,5479.941,3.8926818,10.1821,1.3590983,-0.8701018,-0.5139622,6.146324,3.320233
0.6387994,4633.281,0.06451241,10.161529,-2.7408977,0.3019071,0.21252804,4.891915,4.405529
0.63419944,4611.7954,2.991356,10.2556925,1.0957267,-0.29714996,-0.5848777,4.9925504,3.2569323
0.63424397,4665.3916,3.8416243,10.27113,1.3458953,-0.28171447,-0.5060473,4.900564,3.2227814
0.61835396,5708.2227,0.31204045,10.084121,-1.1646224,-0.6034878,-0.21416637,6.107774,3.987805
0.61605823,5851.9253,0.07254252,10.166103,-2.6235824,-1.4965538,-1.5914035,5.4239483,4.5594406
0.6251893,5109.05,0.07438048,10.223265,-2.5985618,-0.71875507,-1.1922942,5.860201,4.7393665
0.6131393,6067.169,0.47039926,10.087554,-0.75417346,0.13244495,-0.87313783,5.272474,3.9644845
0.6127346,6027.167,0.42946184,10.084236,-0.8452224,0.096003935,-0.81820935,5.264599,3.9598699
0.61929435,5488.2476,1.2015634,10.118923,0.18362348,-0.6808601,1.0675232,5.521248,4.1113987
0.6166587,5512.707,3.0392916,10.098958,1.1116245,0.8307983,0.84467024,4.7635846,5.1897163
0.61709535,5616.688,4.5778904,10.068687,1.5212383,1.3609618,-0.9593869,4.9207215,5.1429014
0.59788096,6932.8228,0.03474554,9.9892845,-3.359704,-0.9196715,0.9194417,5.490503,3.7393897
0.5804272,7865.698,0.035978597,9.847429,-3.324831,-0.6600593,1.8661056,5.494076,3.4576738
0.5759759,7768.401,0.032767735,9.818835,-3.4183109,-0.7852697,1.8683225,5.4627714,3.47553
0.60528433,6112.6963,0.09576036,10.018133,-2.3459065,-1.13484,2.7733824,4.3296766,3.174916
0.6347825,4819.9385,0.08421655,10.199828,-2.4743638,-0.2682378,-2.3288438,6.0128174,5.2978935
0.6119884,5676.2354,0.77640396,10.227306,-0.2530823,0.071646966,-0.86683846,4.389424,5.801672
0.637954,4652.995,0.27542797,10.202497,-1.2894292,1.122063,-0.23944628,5.4579077,4.3706
0.6507236,4426.5566,0.9376075,10.069407,-0.0644238,-1.3559377,0.60044193,5.293752,3.7115865
0.65164876,4051.3657,1.9111038,10.207092,0.647681,-0.57309866,0.041412592,5.788664,3.656075
0.6180456,5650.703,0.056360036,10.134927,-2.875995,-0.21434869,-0.113220245,5.1850643,4.6854467
0.61065286,6054.782,0.02677245,10.109365,-3.6203818,0.6798808,-1.5360371,6.6281385,3.5893312
0.6310395,4691.329,0.22821873,10.228965,-1.4774507,0.37139636,1.9649005,4.8027005,3.989274
0.6354527,4929.3877,0.37633666,10.159745,-0.97727114,2.1596072,0.54634225,5.8561687,3.8412714
0.59937865,6502.478,0.13365798,10.080602,-2.0124712,-0.5801745,-1.4056094,6.1571975,5.196952
0.60368,6246.3667,2.7784889,9.929772,1.0219072,0.5938414,1.7989635,4.3872504,3.0203319
0.6012687,6521.829,1.508985,9.892694,0.41143727,-0.52406466,2.4409308,6.061445,2.8912969
0.59680295,6509.973,2.611132,9.849848,0.9597838,-0.764085,2.4197218,6.214649,2.802755
0.60587597,6078.3604,3.6602187,9.939298,1.2975229,-0.3786955,-1.3057985,4.178828,5.440795
0.612646,5827.758,4.873373,9.998862,1.5837864,-1.0140933,0.029708853,4.118739,4.6149163
0.632719,4432.7144,0.09583424,10.287994,-2.3451352,0.5762729,-1.2005291,5.62708,4.150321
0.6058129,6339.093,0.7188917,10.026996,-0.33004457,0.7723478,1.1024358,5.998132,4.760811
0.5915918,6800.547,2.1104183,9.978656,0.7468862,1.4787005,1.1882479,6.359703,4.6744184
0.60665387,6201.968,0.786741,10.0996,-0.23985618,0.97559446,-0.3219743,5.3594866,3.6550648
0.6146416,5707.1924,0.20132247,10.075053,-1.6028473,-0.7674087,1.4402641,4.506928,4.9480686
0.6243781,5344.6143,0.374174,10.184052,-0.9830344,0.78480667,0.07240213,4.578371,3.6524482
